index,loop_n,restart,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature
11450,1,1,2.05955,1.84866,1.84812,0.0511583,1.67173,0.0459094,0.867884,70.7796,123.263,326.918,57.9446
11451,1,1,2.05955,1.90421,1.84812,0.0511583,1.21155,0.0502963,0.891667,64.0535,122.394,24052.3,57.9446
11452,1,1,2.05955,1.92807,1.84812,0.0511583,0.184252,0.0535103,0.862519,52.4774,112.658,24097.4,57.9446
11453,1,1,2.28521,1.98087,1.84812,-0.523945,0.952133,0.0457649,0.904873,61.3352,135.272,135.272,57.9446
11454,1,1,2.68101,1.98087,1.84812,-0.346175,0.952133,0.0413803,0.866937,54.3404,121.939,327.055,57.8873
11455,1,1,2.49652,1.98087,1.84812,-0.882829,0.952133,0.0431373,0.927547,67.2619,153.7,153.7,57.8873
11456,1,1,2.49652,1.98087,1.43973,-0.882829,0.952133,0.0683363,0.960385,72.0151,164.561,23983.1,57.83
11457,1,1,2.91192,1.98087,1.84812,-0.11872,0.952133,0.040043,0.885314,59.0057,131.177,307.964,57.83
11458,1,1,2.49652,2.03562,1.84812,-0.882829,1.05579,0.0404732,0.9468,76.0817,172.262,172.262,57.83
11459,1,1,2.49652,2.41085,1.84812,-0.882829,1.13157,0.0333586,0.902961,64.66,151.329,151.329,57.7727
11460,1,1,2.49652,2.10528,1.84812,-0.882829,0.136965,0.0420618,0.94425,69.6179,178.275,178.275,57.7155
11461,1,1,2.49652,1.8548,1.84812,-0.882829,-0.41705,0.0509507,0.873169,50.6504,131.928,24092.4,57.6584
11462,1,1,2.49652,2.10528,1.76263,-0.882829,0.136965,0.0475869,0.945241,66.9536,171.452,171.452,57.6584
11463,1,1,2.49652,2.22258,1.76263,-0.882829,1.49098,0.0327547,0.852856,61.3525,132.192,359.013,57.6013
11464,1,1,2.49652,1.91332,1.76263,-0.882829,0.255716,0.0530818,0.905502,55.0453,136.734,23908.2,57.6013
11465,1,1,2.49652,2.10528,1.8715,-0.882829,0.136965,0.0407211,0.922235,63.4867,162.574,162.574,57.6013
11466,1,1,2.49652,2.43219,1.8715,-0.882829,-0.344215,0.0360137,0.866065,52.5815,142.058,348.519,57.5443
11467,1,1,2.49652,2.10528,0.503247,-0.882829,0.136965,0.263471,0.985658,56.1339,143.745,24563.9,57.5443
11468,1,1,2.84661,2.10528,1.8715,-0.964416,0.136965,0.0386015,0.900015,58.2774,151.735,151.735,57.5443
11469,1,1,2.84661,2.10528,1.08146,-0.964416,0.136965,0.134817,0.981212,63.2142,164.589,24188.1,57.4874
11470,1,1,2.84661,2.10528,0.967249,-0.964416,0.136965,0.157878,0.97819,57.5555,149.856,24244.4,57.4874
11471,1,1,2.84661,2.58676,1.8715,-0.964416,-0.060553,0.0325942,0.935105,68.6266,187.867,187.867,57.4874
11472,1,1,3.1192,1.98087,1.84812,0.268391,0.952133,0.0378337,0.912211,70.4387,150.057,150.057,57.4305
11473,1,1,2.41503,1.98087,1.84812,-0.797001,0.952133,0.0439933,0.938578,70.9191,160.582,160.582,57.4305
11474,1,1,2.05955,1.98087,0.983851,0.0511583,0.952133,0.105487,0.943595,67.3641,135.379,24068.4,57.4305
11475,1,1,2.05955,2.0202,1.84812,0.0511583,0.309305,0.050693,0.933129,70.3379,151.485,23915.6,57.4305
11476,1,1,2.39799,1.98087,1.84812,0.114917,0.952133,0.0423164,0.870256,57.6547,119.879,319.878,57.4305
11477,1,1,2.05955,1.9158,1.84812,0.0511583,0.767202,0.0530203,0.876007,56.0036,114.18,24076.6,57.4305
11478,1,1,3.08376,1.98087,1.84812,-1.17284,0.952133,0.0407811,0.924711,66.5175,156.825,156.825,57.4305
11479,1,1,3.65602,1.98087,1.84812,-1.86607,0.952133,0.0405656,0.965895,83.7295,199.837,199.837,57.3736
11480,1,1,3.65602,1.98087,1.72882,-1.86607,0.952133,0.0465956,0.959026,76.8412,183.396,183.396,57.3168
11481,1,1,2.38981,1.98087,1.72882,-1.99071,0.952133,0.0502464,0.969435,82.782,190.778,23953.5,57.2601
11482,1,1,2.85732,1.98087,1.72882,-2.4422,0.952133,0.0472029,0.932393,65.9835,155.666,155.666,57.2601
11483,1,1,2.85732,1.98087,1.0073,-2.4422,0.952133,0.105821,0.966319,70.9306,167.337,24101.4,57.2034
11484,1,1,2.85732,1.94987,1.72882,-2.4422,0.251518,0.0523966,0.966737,74.7985,193.244,23962.6,57.2034
11485,1,1,2.85732,2.73318,1.72882,-2.4422,-0.284074,0.0431798,0.940265,64.6121,183.351,183.351,57.2034
11486,1,1,2.85732,2.73318,0.465618,-2.4422,-0.284074,0.307934,0.990378,50.3229,142.803,24700,57.1468
11487,1,1,2.85732,2.73318,1.72495,-2.4422,-0.284074,0.0435197,0.889916,52.0892,147.815,317.508,57.1468
11488,1,1,2.85732,2.73318,2.24488,-2.4422,-0.284074,0.0148357,0.886154,70.6357,200.445,375.937,57.1468
11489,1,1,2.85732,2.73318,2.3287,-2.4422,-0.284074,0.0125972,0.832991,64.0958,181.886,439.329,57.1468
11490,1,1,3.6738,2.73318,1.72882,-3.17719,-0.284074,0.0422759,0.911564,56.8301,162.858,162.858,57.1468
11491,1,1,3.6738,2.73318,2.41605,-3.17719,-0.284074,0.00934931,0.80455,63.3638,181.581,482.866,57.0902
11492,1,1,3.6738,1.99461,1.72882,-3.17719,0.177594,0.0504298,0.879286,49.238,129.716,24079.1,57.0902
11493,1,1,3.6738,2.73318,1.64851,-3.17719,-0.284074,0.0498879,0.947324,64.0473,183.54,183.54,57.0902
11494,1,1,3.6738,2.73318,2.49436,-3.17719,-0.284074,0.00797392,0.829564,70.0537,200.753,463.479,57.0902
11495,1,1,2.8355,2.73318,1.72882,-3.12396,-0.284074,0.0432597,0.878855,50.2212,142.461,329.206,57.0902
11496,1,1,3.6738,2.96051,1.72882,-3.17719,-0.277033,0.0420272,0.829349,43.0964,124.574,387.63,57.0902
11497,1,1,2.05955,1.91312,1.84812,0.0511583,1.31595,0.0487447,0.911594,71.7347,134.864,134.864,57.0902
11498,1,1,2.05955,1.91312,1.45671,0.0511583,1.31595,0.0605767,0.943275,80.8304,151.964,23946.6,57.0337
11499,1,1,2.89042,1.91312,1.84812,-0.154458,1.31595,0.0390075,0.858359,58.7459,122.877,341.215,57.0337
11500,1,1,2.05955,1.91312,1.82928,0.0511583,1.31595,0.0491945,0.965684,96.8164,182.019,182.019,57.0337
11501,1,1,2.05955,1.91312,1.45572,0.0511583,1.31595,0.0606116,0.965837,94.6662,177.976,23972.7,56.9773
11502,1,1,2.05955,1.9357,1.82928,0.0511583,0.890902,0.0524918,0.991001,121.785,245.192,24014.9,56.9773
11503,1,1,2.05955,1.91312,1.4223,0.0511583,1.31595,0.0618125,0.95625,87.7978,165.063,23963.5,56.9773
11504,1,1,2.05955,1.88502,1.82928,0.0511583,0.568807,0.0554932,0.96952,88.5448,183.625,23962.6,56.9773
11505,1,1,2.05955,1.91312,1.49399,0.0511583,1.31595,0.0592616,0.965905,94.861,178.343,23968.9,56.9773
11506,1,1,2.05955,1.90441,1.82928,0.0511583,1.55537,0.0458563,0.95436,97.8525,175.906,175.906,56.9773
11507,1,1,2.62803,1.90441,1.82928,0.795357,1.55537,0.0314369,0.893045,88.9898,153.269,318.139,56.9209
11508,1,1,2.05955,1.90441,1.76966,0.0511583,1.55537,0.0466993,0.958373,100.259,180.232,180.232,56.9209
11509,1,1,2.58634,1.90441,1.76966,-0.10394,1.55537,0.0379722,0.952828,96.5129,188.377,188.377,56.8645
11510,1,1,3.39063,1.90441,1.76966,-0.752383,1.55537,0.036695,0.940491,88.7545,186.311,186.311,56.8082
11511,1,1,3.39063,2.13615,1.76966,-0.752383,0.604895,0.0425918,0.987946,99.1707,248.017,248.017,56.752
11512,1,1,2.89841,1.90441,1.76966,-0.385039,1.55537,0.0370119,0.959942,100.023,203.537,203.537,56.752
11513,1,1,2.89841,2.66176,1.76966,-0.385039,1.06568,0.0341588,0.978531,97.3191,238.881,238.881,56.6958
11514,1,1,2.89841,1.90659,1.76966,-0.385039,1.48889,0.0383909,0.949522,90.5593,186.639,186.639,56.6397
11515,1,1,2.89841,1.90659,1.63828,-0.385039,1.48889,0.0413503,0.943311,86.7712,178.832,178.832,56.5836
11516,1,1,2.89841,1.99351,1.63828,-0.385039,1.25625,0.0451062,0.970752,93.6662,204.069,204.069,56.5276
11517,1,1,2.89841,2.13067,1.63828,-0.385039,0.525293,0.0527738,0.988468,97.5815,237.858,24008.4,56.4717
11518,1,1,2.89841,1.99351,1.80709,-0.385039,1.25625,0.0384447,0.947882,81.6102,177.803,177.803,56.4717
11519,1,1,2.89841,2.79221,1.80709,-0.385039,1.69082,0.0209264,0.924913,90.0204,205.677,205.677,56.4158
11520,1,1,2.35333,1.99351,1.80709,0.383161,1.25625,0.0395189,0.956067,96.6982,183.956,183.956,56.4158
11521,1,1,2.35333,1.99351,1.91454,0.383161,1.25625,0.036644,0.968807,107.942,205.346,205.346,56.3599
11522,1,1,2.05955,2.00552,1.84812,0.0511583,0.427263,0.0509826,0.860303,52.6399,112.225,24092.6,56.3599
11523,1,1,2.05955,1.98087,1.95513,0.0511583,0.952133,0.0463891,0.880929,60.701,121.989,305.536,56.3599
11524,1,1,3.03422,1.98087,1.84812,0.884802,0.952133,0.0307854,0.78164,59.1695,110.315,446.915,56.3599
11525,1,1,3.3999,1.98087,1.84812,-1.43921,0.952133,0.0406018,0.878195,55.6305,132.229,319.99,56.3599
11526,1,1,2.05955,1.89543,1.84812,0.0511583,0.515219,0.0544052,0.90041,60.4251,126.115,23901.7,56.3599
11527,1,1,3.00696,1.98087,1.84812,-0.887747,0.952133,0.0408339,0.87213,54.5836,127.631,324.741,56.3599
11528,1,1,2.05955,1.88278,1.84812,0.0511583,0.531026,0.0548628,0.899647,60.1974,125.247,24056.9,56.3599
11529,1,1,1.99142,1.98087,1.84812,-0.602735,0.952133,0.0539261,0.910902,62.0174,132.748,23906.8,56.3599
11530,1,1,3.15261,1.98087,1.84812,-0.292512,0.952133,0.0401304,0.945769,75.4462,171.306,171.306,56.3599
11531,1,1,2.05955,1.98087,1.49801,0.0511583,0.952133,0.0676457,0.921404,63.0387,126.687,23943.1,56.3599
11532,1,1,2.78015,1.98087,1.84812,0.916079,0.952133,0.0308648,0.788256,61.4858,111.069,437.47,56.3599
11533,1,1,2.05955,1.98087,1.17156,0.0511583,0.952133,0.0909559,0.948003,70.3641,141.408,24029.7,56.3599
11534,1,1,2.05955,1.98087,1.66265,0.0511583,0.952133,0.0582204,0.89993,59.5391,119.653,24061.2,56.3599
11535,1,1,2.05955,1.98087,1.19258,0.0511583,0.952133,0.0893389,0.959096,76.7232,154.188,24037.5,56.3599
11536,1,1,2.05955,1.96752,1.84812,0.0511583,1.58684,0.0429871,0.813076,57.7037,104.217,392.359,56.3599
11537,1,1,2.05955,1.9644,1.84812,0.0511583,0.946772,0.0505242,0.83902,50.8177,101.965,24113.7,56.3599
11538,1,1,2.05955,1.8606,1.84812,0.0511583,1.37102,0.0500415,0.827308,54.2199,100.084,24128.4,56.3599
11539,1,1,2.05955,1.90062,1.84812,0.0511583,0.741668,0.0536626,0.912097,64.2217,131.047,23904.3,56.3599
11540,1,1,2.05955,1.99748,1.84812,0.0511583,1.49279,0.0435941,0.877039,67.6072,124.836,314.38,56.3599
11541,1,1,2.05955,1.98087,1.7629,0.0511583,0.952133,0.0534565,0.885193,57.8819,116.323,24065.9,56.3599
11542,1,1,2.05955,1.9223,1.84812,0.0511583,0.188159,0.0537079,0.868066,53.4499,114.64,24091.4,56.3599
11543,1,1,2.05955,2.05205,1.84812,0.0511583,0.431047,0.0498032,0.912585,64.1904,137.555,137.555,56.3599
11544,1,1,2.05955,2.05205,1.40283,0.0511583,0.431047,0.0817861,0.958113,71.4235,153.055,24013,56.3041
11545,1,1,2.05955,2.05205,1.04817,0.0511583,0.431047,0.123681,0.960282,67.5382,144.729,24133.9,56.3041
11546,1,1,2.05955,1.90403,1.84812,0.0511583,0.982933,0.0523175,0.895773,61.8285,122.364,24052.2,56.3041
11547,1,1,2.05955,1.99359,1.84812,0.0511583,0.628124,0.0509782,0.860193,52.9323,110.698,24091.2,56.3041
11548,1,1,2.08634,1.98087,1.84812,-0.5176,0.952133,0.0505356,0.905868,61.1942,131.873,23895.5,56.3041
11549,1,1,2.05955,1.98087,1.61436,0.0511583,0.952133,0.0607831,0.905131,60.0742,120.729,23916,56.3041
11550,1,1,2.88095,1.98087,1.84812,0.238218,0.952133,0.0384276,0.926203,74.4097,157.523,157.523,56.3041
11551,1,1,2.02931,1.98087,1.84812,0.840089,0.952133,0.0433485,0.885535,81.1387,132.76,309.206,56.3041
11552,1,1,2.23896,1.98087,1.84812,0.327948,0.952133,0.0435555,0.760431,43.3819,85.045,454.339,56.3041
11553,1,1,2.05955,2.05802,1.84812,0.0511583,0.916944,0.0482013,0.889939,60.5605,123.551,293.209,56.3041
11554,1,1,2.32648,1.98087,1.84812,-1.59272,0.952133,0.0453346,0.860057,51.9683,118.948,334.669,56.3041
11555,1,1,3.16218,1.98087,1.84812,0.844408,0.952133,0.0312931,0.717249,48.2697,91.7103,527.569,56.3041
11556,1,1,2.05955,1.98087,1.23782,0.0511583,0.952133,0.08589,0.932209,64.0085,128.636,24001.3,56.3041
11557,1,1,2.05955,1.98087,1.25328,0.0511583,0.952133,0.0847239,0.932256,64.1492,128.918,23998,56.3041
11558,1,1,2.05955,1.86572,1.84812,0.0511583,0.41727,0.0556927,0.928132,67.9316,142.413,23922,56.3041
11559,1,1,2.05955,1.98087,1.75677,0.0511583,0.952133,0.0537261,0.929322,69.8009,140.276,23913.8,56.3041
11560,1,1,2.86493,1.98087,1.84812,-0.539967,0.952133,0.0409321,0.947688,75.1755,172.435,172.435,56.3041
11561,1,1,2.57764,1.98087,1.84812,0.807088,0.952133,0.033667,0.847293,69.3378,126.151,361.548,56.3041
11562,1,1,2.05955,1.89344,1.84812,0.0511583,1.35575,0.0489497,0.807906,51.0536,95.0129,391.125,56.3041
11563,1,1,2.88998,1.98087,1.84812,0.421144,0.952133,0.0369576,0.87313,63.4282,130.03,325.599,56.3041
11564,1,1,2.05955,1.98087,1.47378,0.0511583,0.952133,0.0691902,0.942257,70.4309,141.542,23962.7,56.3041
11565,1,1,2.05955,1.98087,1.46204,0.0511583,0.952133,0.0699521,0.945547,71.7622,144.218,23967.7,56.3041
11566,1,1,2.05955,1.99013,1.84812,0.0511583,0.544828,0.0512467,0.925055,67.8285,142.916,23908.8,56.3041
11567,1,1,2.05955,1.98087,1.48092,0.0511583,0.952133,0.0687309,0.920817,62.6272,125.86,23945.6,56.3041
11568,1,1,2.05955,1.86431,1.84812,0.0511583,1.0527,0.053338,0.841936,51.7033,100.677,24116.6,56.3041
11569,1,1,2.05955,1.93548,1.84812,0.0511583,0.548473,0.0529297,0.906364,62.2076,130.123,23901.1,56.3041
11570,1,1,2.05955,1.98087,1.27258,0.0511583,0.952133,0.0832785,0.93844,66.7463,134.138,23998.7,56.3041
11571,1,1,2.05955,1.98087,1.35561,0.0511583,0.952133,0.0772223,0.925898,62.8216,126.25,23972.2,56.3041
11572,1,1,2.05955,2.04165,1.84812,0.0511583,1.27268,0.0454599,0.89412,66.4195,128.281,291.494,56.3041
11573,1,1,2.05955,1.98087,1.8797,0.0511583,0.952133,0.0488488,0.920555,69.295,139.26,139.26,56.3041
11574,1,1,2.05955,1.89805,1.8797,0.0511583,0.0560409,0.0532998,0.904742,61.9154,133.305,23905.5,56.2484
11575,1,1,2.27397,1.98087,1.8797,-0.444493,0.952133,0.0445915,0.918999,65.9267,144.385,144.385,56.2484
11576,1,1,2.27397,1.93758,1.8797,-0.444493,0.711088,0.0473281,0.893231,57.5609,129.758,294.341,56.1927
11577,1,1,2.27397,1.98087,1.61488,-0.444493,0.952133,0.0580007,0.917334,59.8423,131.06,23917.7,56.1927
11578,1,1,2.27397,1.98087,1.22297,-0.444493,0.952133,0.0876951,0.978107,84.0707,184.122,24062.3,56.1927
11579,1,1,2.27776,1.98087,1.8797,-1.14719,0.952133,0.0448341,0.936254,70.5059,159.639,159.639,56.1927
11580,1,1,2.27776,2.08996,1.8797,-1.14719,0.796408,0.0426033,0.969483,84.9714,199.624,199.624,56.1371
11581,1,1,2.27776,1.89396,1.8797,-1.14719,0.182255,0.0503554,0.95045,71.4346,178.498,23941.6,56.1371
11582,1,1,2.3109,1.98087,1.8797,-0.802087,0.952133,0.0441783,0.891109,58.6307,131.642,299.496,56.1371
11583,1,1,2.27776,1.88233,1.8797,-1.14719,0.606413,0.0502854,0.950686,72.4134,171.067,23933.9,56.1371
11584,1,1,3.76799,1.98087,1.8797,-1.01527,0.952133,0.0391384,0.932297,69.7356,165.247,165.247,56.1371
11585,1,1,3.76799,1.98087,1.88696,-1.01527,0.952133,0.038833,0.926316,68.0322,161.21,161.21,56.0815
11586,1,1,3.76799,1.98087,1.6666,-1.01527,0.952133,0.050182,0.949655,71.1483,168.594,23931.1,56.026
11587,1,1,3.22306,1.98087,1.88696,-1.14193,0.952133,0.0389735,0.914054,64.5261,152.459,152.459,56.026
11588,1,1,3.22306,2.53707,1.88696,-1.14193,-1.07691,0.0311,0.956261,77.302,220.717,220.717,55.9706
11589,1,1,3.22306,1.91686,1.88696,-1.14193,-0.76305,0.0438481,0.972249,83.8906,229.647,229.647,55.9152
11590,1,1,2.83215,1.91686,1.88696,-1.89897,-0.76305,0.044465,0.978991,89.1574,249.418,249.418,55.8598
11591,1,1,2.83215,1.91686,1.84236,-1.89897,-0.76305,0.0468069,0.976838,85.5102,239.215,239.215,55.8045
11592,1,1,2.83215,2.48486,1.84236,-1.89897,-0.222216,0.0352766,0.964731,79.4828,222.027,222.027,55.7493
11593,1,1,2.83215,2.55824,1.84236,-1.89897,0.0458598,0.0348219,0.958861,76.5686,210.843,210.843,55.6941
11594,1,1,3.41291,2.55824,1.84236,-1.40812,0.0458598,0.033824,0.945898,71.1842,197.304,197.304,55.639
11595,1,1,3.41291,2.55824,2.13947,-1.40812,0.0458598,0.018268,0.875474,64.296,178.212,370.169,55.5839
11596,1,1,2.60492,2.55824,1.84236,-1.99539,0.0458598,0.0361914,0.94134,69.2174,189.018,189.018,55.5839
11597,1,1,2.05955,2.01548,1.84812,0.0511583,1.47774,0.0433349,0.872801,66.2579,123.024,319.101,55.5289
11598,1,1,2.05955,1.98087,1.67823,0.0511583,0.952133,0.0574302,0.888428,57.1012,114.754,24071.6,55.5289
11599,1,1,2.05955,1.85723,1.84812,0.0511583,1.51421,0.0480932,0.871964,66.5095,119.516,316.883,55.5289
11600,1,1,2.04219,1.98087,1.84812,-1.35948,0.952133,0.052253,0.916062,63.0776,140.031,23909,55.5289
11601,1,1,2.31733,1.98087,1.84812,-0.518328,0.952133,0.0452059,0.902089,60.7327,134.31,134.31,55.5289
11602,1,1,2.31733,1.99658,1.84812,-0.518328,0.339908,0.0469242,0.94406,69.7932,167.129,167.129,55.4739
11603,1,1,2.29734,1.98087,1.84812,-0.557688,0.952133,0.0455812,0.88311,56.5377,125.123,305.309,55.4739
11604,1,1,2.31733,2.1836,1.84812,-0.518328,1.01507,0.0397218,0.914053,65.3317,146.847,146.847,55.4739
11605,1,1,2.57094,2.1836,1.84812,-0.908152,1.01507,0.0366859,0.915695,65.6153,153.31,153.31,55.419
11606,1,1,2.57094,2.1836,2.03599,-0.908152,1.01507,0.0290698,0.869598,60.1915,140.637,341.65,55.3641
11607,1,1,2.57094,2.01226,1.84812,-0.908152,0.474427,0.0436172,0.915657,61.0077,150.245,150.245,55.3641
11608,1,1,2.57094,2.01226,1.96867,-0.908152,0.474427,0.0378761,0.918677,65.5588,161.454,161.454,55.3093
11609,1,1,3.81608,2.01226,1.96867,0.441629,0.474427,0.0319322,0.892863,69.9018,151.084,316.234,55.2546
11610,1,1,3.26049,2.01226,1.96867,-1.34243,0.474427,0.0358796,0.939962,72.1977,183.007,183.007,55.2546
11611,1,1,3.06522,2.01226,1.96867,-1.9815,0.474427,0.0360651,0.919786,65.9034,167.446,167.446,55.2546
11612,1,1,3.06522,2.61019,1.96867,-1.9815,0.163578,0.0260694,0.90633,64.4929,177.677,177.677,55.1999
11613,1,1,3.06522,2.69628,1.96867,-1.9815,-1.7774,0.0257684,0.904526,64.0973,189.294,189.294,55.1452
11614,1,1,3.06522,2.69628,2.0941,-1.9815,-1.7774,0.019674,0.882245,64.0951,189.287,370.806,55.0907
11615,1,1,3.06522,2.59271,1.96867,-1.9815,-1.86602,0.0262143,0.909103,65.0585,191.978,191.978,55.0907
11616,1,1,3.93028,2.59271,1.96867,-2.27736,-1.86602,0.02574,0.875686,58.1398,172.427,364.057,55.0361
11617,1,1,3.06522,2.00987,1.96867,-1.9815,-1.58358,0.0364031,0.861616,53.3868,154.93,368.247,55.0361
11618,1,1,3.06522,2.59271,1.32757,-1.9815,-1.86602,0.0925977,0.938822,49.472,145.985,24039.3,55.0361
11619,1,1,3.06522,2.27155,1.96867,-1.9815,-1.62939,0.0295188,0.920685,67.2204,196.67,196.67,55.0361
11620,1,1,3.5492,2.27155,1.96867,-2.20126,-1.62939,0.0291704,0.931841,70.539,207.216,207.216,54.9817
11621,1,1,3.56114,2.27155,1.96867,-2.86493,-1.62939,0.0291681,0.912777,65.1974,192.143,192.143,54.9272
11622,1,1,2.62456,1.98087,1.84812,-0.064811,0.952133,0.0409968,0.910478,65.2722,141.828,141.828,54.8729
11623,1,1,3.15648,1.98087,1.84812,-0.109883,0.952133,0.0396691,0.827456,49.0936,109.988,375.963,54.8729
11624,1,1,2.19428,1.98087,1.84812,0.605238,0.952133,0.0417882,0.897124,74.6835,135.865,294.448,54.8729
11625,1,1,2.85479,1.98087,1.84812,0.737595,0.952133,0.0333731,0.827513,62.527,119.197,385.084,54.8729
11626,1,1,2.05955,1.91717,1.84812,0.0511583,0.845447,0.0526384,0.893258,60.1542,121.499,24056.2,54.8729
11627,1,1,2.05955,1.98087,1.35971,0.0511583,0.952133,0.076931,0.898232,54.9057,110.342,24112.2,54.8729
11628,1,1,2.05955,1.98087,1.95796,0.0511583,0.952133,0.0463043,0.852936,55.3667,111.269,337.967,54.8729
11629,1,1,2.05955,1.98087,1.39515,0.0511583,0.952133,0.074449,0.955245,75.9913,152.717,23990.1,54.8729
11630,1,1,2.2944,1.98087,1.84812,-0.553928,0.952133,0.0456293,0.904311,61.1535,135.267,135.267,54.8729
11631,1,1,2.65792,1.98087,1.84812,-1.56661,0.952133,0.0420074,0.9212,65.3508,152.616,152.616,54.8185
11632,1,1,2.2944,1.99319,1.84812,-0.553928,1.25515,0.0420598,0.832267,52.1287,109.781,368.34,54.8185
11633,1,1,3.30883,1.98087,1.84812,-0.336325,0.952133,0.0401159,0.87717,56.3879,129.266,318.607,54.8185
11634,1,1,2.65529,1.98087,1.84812,-0.492073,0.952133,0.041718,0.831511,48.3588,109.499,369.223,54.8185
11635,1,1,2.2944,1.86255,1.84812,-0.553928,1.39058,0.0451163,0.917135,73.2053,147.377,147.377,54.8185
11636,1,1,2.2944,1.86255,1.4501,-0.553928,1.39058,0.0558417,0.871095,58.6259,118.026,24096.7,54.7643
11637,1,1,1.90039,1.86255,1.84812,1.02348,1.39058,0.0462302,0.752139,60.484,85.4756,467.551,54.7643
11638,1,1,2.2944,2.12524,1.84812,-0.553928,1.13284,0.0401183,0.951371,80.2666,175.755,175.755,54.7643
11639,1,1,2.2944,2.27497,1.84812,-0.553928,1.28236,0.0358162,0.913655,70.4741,153.305,153.305,54.7643
11640,1,1,3.19368,2.27497,1.84812,-0.757272,1.28236,0.0297838,0.912762,70.6186,164.485,164.485,54.7101
11641,1,1,3.19368,2.27497,2.19885,-0.757272,1.28236,0.0190125,0.898612,74.5513,173.648,329.936,54.6559
11642,1,1,2.58425,2.27497,1.84812,-1.28825,1.28236,0.0320152,0.922469,73.1668,166.938,166.938,54.6559
11643,1,1,2.66407,2.27497,1.84812,-2.54771,1.28236,0.0314221,0.917639,71.7279,165.18,165.18,54.6018
11644,1,1,3.05807,2.27497,1.84812,-3.94022,1.28236,0.0300079,0.903493,67.953,159.387,159.387,54.5478
11645,1,1,3.05807,2.27497,1.76567,-3.94022,1.28236,0.0335085,0.880452,61.1865,143.514,327.796,54.4938
11646,1,1,3.05807,2.69876,1.84812,-3.94022,0.0750141,0.0332605,0.95001,73.082,203.716,203.716,54.4938
11647,1,1,2.05955,1.99969,1.84812,0.0511583,1.56249,0.0424442,0.859495,65.7795,119.963,336.551,54.4938
11648,1,1,2.05955,1.98087,1.94652,0.0511583,0.952133,0.0466504,0.865035,57.3389,115.232,323.279,54.4938
11649,1,1,2.07078,1.98087,1.84812,-1.0679,0.952133,0.0512759,0.847682,49.5171,109.524,24110.2,54.4938
11650,1,1,2.77865,1.98087,1.84812,0.112566,0.952133,0.0394837,0.904161,65.5641,140.665,140.665,54.4938
11651,1,1,2.77865,1.98087,1.44069,0.112566,0.952133,0.062246,0.897105,56.968,122.223,24080.6,54.4398
11652,1,1,2.77865,2.13705,1.84812,0.112566,1.3388,0.0313128,0.893987,69.7092,146.246,309.664,54.4398
11653,1,1,2.77865,1.98087,1.59061,0.112566,0.952133,0.0524199,0.940985,73.176,156.905,23926.4,54.4398
11654,1,1,3.50465,1.98087,1.84812,-0.363208,0.952133,0.0401062,0.906738,62.7319,144.502,144.502,54.4398
11655,1,1,3.50465,2.80702,1.84812,-0.363208,0.405758,0.0316447,0.932468,68.9047,184.132,184.132,54.3859
11656,1,1,3.50465,2.26284,1.84812,-0.363208,0.0385589,0.0354431,0.961073,79.584,205.116,205.116,54.3321
11657,1,1,3.50465,2.62272,1.84812,-0.363208,0.306502,0.0322385,0.959971,79.8067,210.782,210.782,54.2783
11658,1,1,3.50465,2.77488,1.84812,-0.363208,0.253072,0.0318494,0.95348,76.6773,205.439,205.439,54.2246
11659,1,1,3.50465,2.13743,1.84812,-0.363208,0.788124,0.0365137,0.953024,77.218,184.988,184.988,54.1709
11660,1,1,3.50465,2.13743,2.10765,-0.363208,0.788124,0.0258928,0.949123,83.6439,199.686,199.686,54.1173
11661,1,1,3.50465,2.73078,1.84812,-0.363208,0.76306,0.0308436,0.942712,73.7875,191.478,191.478,54.1173
11662,1,1,3.50465,2.93236,1.84812,-0.363208,1.22899,0.0265986,0.917667,71.9792,183.071,183.071,54.0637
11663,1,1,3.50465,2.93236,2.40461,-0.363208,1.22899,0.00835028,0.820955,67.7862,172.406,448.403,54.0102
11664,1,1,3.64284,2.93236,1.84812,-0.869066,1.22899,0.0268052,0.938186,78.1561,201.55,201.55,54.0102
11665,1,1,3.05499,2.93236,1.84812,-0.1713,1.22899,0.0267771,0.900997,68.0882,168.551,168.551,54.0102
11666,1,1,3.05499,2.93236,2.1308,-0.1713,1.22899,0.0156403,0.84553,63.6124,157.471,395.586,53.9568
11667,1,1,3.05499,2.96747,1.84812,-0.1713,1.24068,0.0266025,0.869982,61.4051,152.357,352.78,53.9568
11668,1,1,3.05499,2.37829,1.84812,-0.1713,1.66776,0.0217999,0.827881,64.7359,140.078,405.397,53.9568
11669,1,1,3.05499,2.37829,2.16993,-0.1713,1.66776,0.0155103,0.791862,62.4472,135.126,455.968,53.9033
11670,1,1,3.05499,2.3481,1.84812,-0.1713,0.515078,0.0337642,0.929319,68.8152,169.589,169.589,53.9033
11671,1,1,2.92345,2.3481,1.84812,-0.798774,0.515078,0.035034,0.944258,71.3736,183.143,183.143,53.85
11672,1,1,2.05955,1.98087,1.35538,0.0511583,0.952133,0.0772383,0.930593,64.4686,129.56,23975.5,53.7967
11673,1,1,2.05955,1.98087,1.25812,0.0511583,0.952133,0.0843599,0.95087,72.4099,145.519,24013.4,53.7967
