index,loop_n,restart,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature
55361,1,5,2.07359,1.86233,1.82722,0.359204,1.23086,0.0499385,0.900002,70.6667,126.886,126.886,9.01259
55362,1,5,2.02408,1.86233,1.82722,0.353808,1.23086,0.0515883,0.900111,70.466,125.534,23907.8,9.00367
55363,1,5,2.07359,1.85383,1.82722,0.359204,1.21802,0.0503982,0.9018,70.9391,127.434,23906.1,9.00367
55364,1,5,2.04829,1.86233,1.82722,0.374213,1.23086,0.0506089,0.899639,70.8209,126.19,24060.2,9.00367
55365,1,5,2.07359,1.88509,1.82722,0.359204,1.27132,0.0486618,0.896828,70.5765,126.444,300.898,9.00367
55366,1,5,2.07359,1.85088,1.82722,0.359204,1.25899,0.0500815,0.899124,70.8666,126.471,24059.6,9.00367
55367,1,5,2.0898,1.86233,1.82722,0.375876,1.23086,0.0493176,0.899934,71.0385,127.479,297.144,9.00367
55368,1,5,2.04018,1.86233,1.82722,0.413271,1.23086,0.0505344,0.895589,70.501,124.383,24064.4,9.00367
55369,1,5,2.07359,1.86233,1.81154,0.359204,1.23086,0.0503141,0.899531,70.3722,126.357,24059.6,9.00367
55370,1,5,2.08974,1.86233,1.82722,0.318819,1.23086,0.0497759,0.902804,70.7115,128.364,128.364,9.00367
55371,1,5,2.09999,1.86233,1.82722,0.328661,1.23086,0.0494063,0.902949,70.9698,128.807,128.807,8.99476
55372,1,5,2.09999,1.86822,1.82722,0.328661,1.24205,0.0490592,0.902361,71.024,128.818,128.818,8.98585
55373,1,5,2.11766,1.86822,1.82722,0.359674,1.24205,0.0483252,0.900133,71.0327,128.426,128.426,8.97696
55374,1,5,2.11766,1.87999,1.82722,0.359674,1.25268,0.0477685,0.900209,71.2961,128.957,128.957,8.96807
55375,1,5,2.11766,1.87999,1.80566,0.359674,1.25268,0.0482895,0.899638,70.9174,128.272,298.394,8.9592
55376,1,5,2.11456,1.87999,1.82722,0.366033,1.25268,0.0478032,0.899571,71.2347,128.613,298.838,8.9592
55377,1,5,2.11766,1.86319,1.82722,0.359674,1.24622,0.0484737,0.901443,71.473,129.033,129.033,8.9592
55378,1,5,2.11766,1.8875,1.82722,0.359674,1.22861,0.0477502,0.903134,71.7654,130.428,130.428,8.95033
55379,1,5,2.11766,1.8875,1.80979,0.359674,1.22861,0.0481892,0.904445,71.9822,130.822,130.822,8.94147
55380,1,5,2.11766,1.85825,1.80979,0.359674,1.23917,0.049157,0.90587,72.4986,130.91,130.91,8.93262
55381,1,5,2.11766,1.82849,1.80979,0.359674,1.25092,0.0502178,0.90604,72.6493,130.289,23908.4,8.92378
55382,1,5,2.13701,1.85825,1.80979,0.346686,1.23917,0.048757,0.905045,72.0043,130.778,130.778,8.92378
55383,1,5,2.13701,1.81784,1.80979,0.346686,1.27473,0.0500028,0.902624,71.7859,128.785,23906.2,8.91494
55384,1,5,2.13701,1.85825,1.83167,0.346686,1.23917,0.0482317,0.905016,72.2131,131.157,131.157,8.91494
55385,1,5,2.18643,1.85825,1.83167,0.372837,1.23917,0.0468326,0.903666,72.4487,131.951,131.951,8.90612
55386,1,5,2.05413,1.86233,1.82463,0.355379,1.23086,0.0506377,0.900483,70.6559,126.526,23905.9,8.8973
55387,1,5,2.07359,1.8372,1.82463,0.359204,1.19606,0.0513415,0.90237,70.6436,126.953,23908.5,8.8973
55388,1,5,2.07359,1.83288,1.82463,0.359204,1.25706,0.0508825,0.898408,70.5207,125.507,24062.2,8.8973
55389,1,5,2.12065,1.86233,1.82463,0.368249,1.23086,0.0485807,0.898988,70.6369,127.634,298.758,8.8973
55390,1,5,2.09581,1.86233,1.82463,0.369049,1.23086,0.0492628,0.899097,70.6339,127.065,298.021,8.8973
55391,1,5,2.08245,1.86233,1.82463,0.330961,1.23086,0.0499597,0.89993,70.0662,126.727,296.399,8.8973
55392,1,5,2.03109,1.86233,1.82463,0.40248,1.23086,0.0509951,0.897372,70.7203,124.851,24063.5,8.8973
55393,1,5,2.07359,1.86378,1.82463,0.359204,1.18894,0.0503691,0.901317,70.3344,127.088,23905.6,8.8973
55394,1,5,2.06598,1.86233,1.82463,0.324903,1.23086,0.0505063,0.901314,70.3113,126.958,23905.9,8.8973
55395,1,5,2.07359,1.90984,1.82463,0.359204,1.27528,0.0478212,0.897846,71.0129,127.673,300.558,8.8973
55396,1,5,2.07359,1.86677,1.82463,0.359204,1.16269,0.0505056,0.902465,70.2824,127.526,23906.5,8.8973
55397,1,5,2.07359,1.86233,1.79427,0.359204,1.23086,0.0507393,0.900412,70.4606,126.516,23906.2,8.8973
55398,1,5,2.07359,1.84817,1.82463,0.359204,1.23444,0.0505106,0.899509,70.499,126.218,24060.1,8.8973
55399,1,5,2.07167,1.86233,1.82463,0.37971,1.23086,0.0498868,0.897104,70.2341,125.53,299.559,8.8973
55400,1,5,2.07829,1.86233,1.82463,0.362951,1.23086,0.0498272,0.900069,70.7496,127.043,127.043,8.8973
55401,1,5,2.08459,1.86233,1.82463,0.395042,1.23086,0.0493664,0.897756,70.7886,126.404,299.427,8.8885
55402,1,5,2.07829,1.86233,1.82712,0.362951,1.23086,0.0497683,0.901666,71.2459,127.934,127.934,8.8885
55403,1,5,2.08318,1.86233,1.82712,0.391328,1.23086,0.0493825,0.899129,71.1274,127.077,297.984,8.8797
55404,1,5,2.07829,1.90795,1.82712,0.362951,1.2003,0.0484411,0.903732,71.5349,129.995,129.995,8.8797
55405,1,5,2.07829,1.90795,1.84194,0.362951,1.2003,0.0480591,0.903251,71.5571,130.035,130.035,8.87091
55406,1,5,2.07829,1.92086,1.84194,0.362951,1.18613,0.0477572,0.904401,71.7334,130.889,130.889,8.86213
55407,1,5,2.06,1.92086,1.84194,0.408718,1.18613,0.0479662,0.901491,71.8602,129.404,129.404,8.85335
55408,1,5,2.03193,1.92086,1.84194,0.475959,1.18613,0.0483091,0.896147,71.9041,126.823,302.327,8.84459
55409,1,5,2.06,1.92086,1.81362,0.408718,1.18613,0.0487087,0.902156,71.7464,129.199,129.199,8.84459
55410,1,5,2.06,1.92086,1.79079,0.408718,1.18613,0.0493328,0.903109,71.7918,129.281,129.281,8.83584
55411,1,5,2.07359,1.86233,1.81322,0.359204,1.23086,0.0502734,0.900432,70.6523,126.861,23905.1,8.82709
55412,1,5,2.07359,1.86233,1.85134,0.359204,1.23086,0.0493802,0.898753,70.5522,126.681,298.167,8.82709
55413,1,5,2.07359,1.86233,1.78781,0.359204,1.23086,0.0509013,0.901333,70.6704,126.893,23907.1,8.82709
55414,1,5,2.07359,1.86233,1.80279,0.359204,1.23086,0.0505281,0.901204,70.7771,127.085,23906.1,8.82709
55415,1,5,2.07359,1.86233,1.80413,0.359204,1.23086,0.0504951,0.898511,70.0036,125.696,24061.1,8.82709
55416,1,5,2.05227,1.86233,1.82463,0.384621,1.23086,0.0504523,0.898491,70.6967,125.783,24061.1,8.82709
55417,1,5,2.07359,1.86233,1.81298,0.359204,1.23086,0.0502792,0.900049,70.5377,126.655,23904.9,8.82709
55418,1,5,2.07102,1.86233,1.82463,0.386447,1.23086,0.0498491,0.896941,70.3325,125.513,299.793,8.82709
55419,1,5,2.07359,1.86233,1.80589,0.359204,1.23086,0.050452,0.90322,71.4103,128.222,23907,8.82709
55420,1,5,2.08652,1.86233,1.82463,0.37262,1.23086,0.0495021,0.897585,70.2532,126.082,299.369,8.82709
55421,1,5,2.07359,1.86233,1.84979,0.359204,1.23086,0.0494152,0.89686,69.9954,125.681,300.086,8.82709
55422,1,5,2.07359,1.86233,1.8274,0.359204,1.23086,0.0499344,0.901866,71.218,127.876,127.876,8.82709
55423,1,5,2.05059,1.86233,1.82463,0.366142,1.23086,0.0506626,0.899718,70.6504,126.153,24060.2,8.82709
55424,1,5,2.07359,1.86233,1.8115,0.359204,1.23086,0.0503151,0.901532,70.9599,127.413,23905.8,8.82709
55425,1,5,2.07359,1.86233,1.80289,0.359204,1.23086,0.0505257,0.902659,71.2119,127.865,23906.9,8.82709
55426,1,5,2.07359,1.84666,1.82463,0.359204,1.2244,0.0506754,0.900266,70.5386,126.444,23905.9,8.82709
55427,1,5,2.06423,1.86233,1.82463,0.313501,1.23086,0.0506474,0.900849,69.9527,126.558,23906,8.82709
55428,1,5,2.10047,1.86233,1.82463,0.380872,1.23086,0.04903,0.896678,70.2008,126.079,300.764,8.82709
55429,1,5,2.07359,1.84121,1.82463,0.359204,1.21897,0.0509488,0.902517,71.0879,127.413,23907.7,8.82709
55430,1,5,2.07359,1.85157,1.82463,0.359204,1.23803,0.0503391,0.900288,70.8047,126.771,23905.2,8.82709
55431,1,5,2.07359,1.86289,1.82463,0.359204,1.26118,0.0496522,0.898307,70.6963,126.381,298.555,8.82709
55432,1,5,2.07359,1.83679,1.82463,0.359204,1.26994,0.05058,0.897454,70.5039,125.316,24062.6,8.82709
55433,1,5,2.04804,1.86233,1.82463,0.326537,1.23086,0.0510627,0.903185,70.8523,127.486,23908.2,8.82709
55434,1,5,2.07359,1.86233,1.76638,0.359204,1.23086,0.0514509,0.902778,70.9008,127.307,23909.2,8.82709
55435,1,5,2.07359,1.86233,1.82514,0.359204,1.23086,0.0499878,0.90119,70.9947,127.475,127.475,8.82709
55436,1,5,2.05029,1.86233,1.82463,0.379062,1.23086,0.0505636,0.899229,70.7854,126.044,24060.5,8.81835
55437,1,5,2.07359,1.88145,1.82463,0.359204,1.19871,0.0496195,0.901508,70.6214,127.801,127.801,8.81835
55438,1,5,2.07359,1.84447,1.82463,0.359204,1.22045,0.0508033,0.900645,70.5723,126.531,23906.4,8.80962
55439,1,5,2.07359,1.87088,1.82463,0.359204,1.20177,0.0499763,0.901525,70.6322,127.542,127.542,8.80962
55440,1,5,2.04116,1.87088,1.82463,0.390871,1.20177,0.0507363,0.898682,70.4237,125.572,24061.4,8.8009
55441,1,5,2.07359,1.92864,1.82463,0.359204,1.22747,0.0477286,0.898048,70.2789,127.637,300.211,8.8009
55442,1,5,2.07359,1.87088,1.78077,0.359204,1.20177,0.0511138,0.902754,70.5407,127.377,23908.2,8.8009
55443,1,5,2.07359,1.87088,1.84076,0.359204,1.20177,0.0495788,0.901558,70.8168,127.876,127.876,8.8009
55444,1,5,2.0991,1.87088,1.84076,0.375977,1.20177,0.0486861,0.899624,70.6679,127.73,297.873,8.79219
55445,1,5,2.07359,1.89584,1.84076,0.359204,1.18281,0.0488456,0.901431,70.5898,128.334,128.334,8.79219
55446,1,5,2.07359,1.89584,1.85819,0.359204,1.18281,0.048405,0.900418,70.4985,128.168,128.168,8.78349
55447,1,5,2.09087,1.89584,1.85819,0.356972,1.18281,0.0478976,0.900728,70.5804,128.768,128.768,8.77479
55448,1,5,2.09405,1.89584,1.85819,0.392946,1.18281,0.0475157,0.897083,70.3187,127.389,301.45,8.76611
55449,1,5,2.09087,1.87,1.85819,0.356972,1.14069,0.0492104,0.903503,70.6777,129.149,129.149,8.76611
55450,1,5,2.09087,1.87986,1.85819,0.356972,1.14435,0.0488055,0.90328,70.7079,129.349,129.349,8.75743
55451,1,5,2.09087,1.87986,1.82973,0.356972,1.14435,0.049555,0.904068,70.5957,129.144,129.144,8.74876
55452,1,5,2.08242,1.87986,1.82973,0.397319,1.14435,0.0494508,0.901548,70.7574,128.128,128.128,8.7401
55453,1,5,2.06576,1.87986,1.82973,0.413062,1.14435,0.0498141,0.899467,70.4884,126.815,297.201,8.73145
55454,1,5,2.07817,1.87986,1.82973,0.415828,1.14435,0.0494074,0.899839,70.6925,127.388,297.2,8.73145
55455,1,5,2.08242,1.86709,1.82973,0.397319,1.16467,0.0497426,0.900099,70.5597,127.154,127.154,8.73145
55456,1,5,2.08242,1.86709,1.7992,0.397319,1.16467,0.05054,0.902376,70.9059,127.778,23906.9,8.72281
55457,1,5,2.06429,1.86709,1.82973,0.386925,1.16467,0.0503873,0.902084,70.8659,127.583,23906.2,8.72281
55458,1,5,2.08242,1.86709,1.8096,0.397319,1.16467,0.0502635,0.900164,70.3581,126.791,23905,8.72281
55459,1,5,2.07731,1.86709,1.82973,0.387825,1.16467,0.049981,0.900539,70.4566,127.116,127.116,8.72281
55460,1,5,2.07731,1.87306,1.82973,0.387825,1.13232,0.0500408,0.901178,70.2202,127.368,23904.9,8.71417
55461,1,5,2.09844,1.86233,1.82463,0.371457,1.23086,0.0491674,0.898775,70.5976,126.995,298.447,8.71417
55462,1,5,2.07359,1.86233,1.78532,0.359204,1.23086,0.0509641,0.903068,71.1659,127.783,23908.2,8.71417
55463,1,5,2.07359,1.86511,1.82463,0.359204,1.23276,0.0498749,0.899623,70.5746,126.744,296.89,8.71417
55464,1,5,2.03863,1.86233,1.82463,0.3236,1.23086,0.0513945,0.902427,70.5463,126.795,23908.5,8.71417
55465,1,5,2.07359,1.83009,1.82463,0.359204,1.25377,0.0510333,0.900934,71.1872,126.695,23907.3,8.71417
55466,1,5,2.07359,1.86233,1.77989,0.359204,1.23086,0.0511024,0.90147,70.6356,126.831,23907.6,8.71417
55467,1,5,2.07359,1.91486,1.82463,0.359204,1.1842,0.0486085,0.901375,70.4846,128.514,128.514,8.71417
55468,1,5,2.07697,1.91486,1.82463,0.409878,1.1842,0.0480809,0.898028,70.6583,127.515,300.119,8.70555
55469,1,5,2.07359,1.91486,1.8493,0.359204,1.1842,0.0479578,0.900386,70.4857,128.516,128.516,8.70555
55470,1,5,2.05804,1.91486,1.8493,0.329081,1.1842,0.0486792,0.902778,70.5264,129.034,129.034,8.69693
55471,1,5,2.04158,1.91486,1.8493,0.336798,1.1842,0.0491699,0.902314,70.5056,128.406,128.406,8.68832
55472,1,5,2.04158,1.91486,1.82636,0.336798,1.1842,0.0497742,0.905167,71.0829,129.458,129.458,8.67972
55473,1,5,2.04158,1.91486,1.8345,0.336798,1.1842,0.0495571,0.906319,71.5284,130.269,130.269,8.67113
55474,1,5,2.04158,1.90213,1.8345,0.336798,1.1888,0.049941,0.906986,71.7559,130.332,130.332,8.66255
55475,1,5,2.04158,1.90213,1.87246,0.336798,1.1888,0.0489875,0.905284,71.6844,130.202,130.202,8.65397
55476,1,5,2.05585,1.90213,1.87246,0.328891,1.1888,0.0485688,0.905424,71.6015,130.6,130.6,8.64541
55477,1,5,2.05585,1.90213,1.85991,0.328891,1.1888,0.0488791,0.906235,71.6957,130.772,130.772,8.63685
55478,1,5,2.09041,1.90213,1.87246,0.307777,1.1888,0.047634,0.905076,71.1645,131.148,131.148,8.63685
55479,1,5,2.12644,1.90213,1.87246,0.323309,1.1888,0.0464977,0.902948,70.9145,131.08,131.08,8.6283
55480,1,5,2.12644,1.90213,1.87092,0.323309,1.1888,0.0465363,0.902441,70.7472,130.771,130.771,8.61976
55481,1,5,2.12644,1.90213,1.8287,0.323309,1.1888,0.0476353,0.906249,71.3704,131.923,131.923,8.61123
55482,1,5,2.12644,1.90213,1.84872,0.323309,1.1888,0.0471039,0.905212,71.2955,131.784,131.784,8.6027
55483,1,5,2.10747,1.90213,1.84872,0.321145,1.1888,0.0476462,0.905191,71.2067,131.259,131.259,8.59419
55484,1,5,2.10747,1.90213,1.80585,0.321145,1.1888,0.048802,0.907704,71.4695,131.744,131.744,8.58568
55485,1,5,2.1109,1.90213,1.80585,0.30756,1.1888,0.0488091,0.910205,71.9788,133.116,133.116,8.57718
55486,1,5,2.07359,1.86233,1.82932,0.359204,1.23086,0.049889,0.899972,70.6792,126.909,296.516,8.56869
55487,1,5,2.07359,1.89879,1.82463,0.359204,1.23326,0.0486548,0.899062,70.5569,127.412,298.423,8.56869
55488,1,5,2.07359,1.86686,1.82463,0.359204,1.20714,0.0500726,0.901524,70.7034,127.487,23905.1,8.56869
55489,1,5,2.07359,1.90669,1.82463,0.359204,1.23434,0.0483742,0.898415,70.4197,127.31,299.318,8.56869
55490,1,5,2.07359,1.86233,1.85551,0.359204,1.23086,0.0492859,0.899607,70.843,127.203,297.373,8.56869
55491,1,5,2.07359,1.86233,1.80738,0.359204,1.23086,0.0504154,0.899579,70.345,126.309,24059.8,8.56869
55492,1,5,2.04604,1.86233,1.82463,0.369437,1.23086,0.0507827,0.89912,70.5352,125.756,24061.1,8.56869
55493,1,5,2.07359,1.86233,1.83185,0.359204,1.23086,0.0498296,0.899208,70.4825,126.556,297.341,8.56869
55494,1,5,2.07822,1.86233,1.82463,0.347856,1.23086,0.0499525,0.902338,71.1033,128.071,128.071,8.56869
55495,1,5,2.07822,1.87462,1.82463,0.347856,1.1881,0.0499264,0.904875,71.1946,129.298,129.298,8.56021
55496,1,5,2.07822,1.87462,1.8087,0.347856,1.1881,0.0503418,0.905082,71.0826,129.094,23907.6,8.55174
55497,1,5,2.07237,1.87462,1.82463,0.364699,1.1881,0.049964,0.902229,70.7537,127.915,127.915,8.55174
55498,1,5,2.07237,1.87462,1.79709,0.364699,1.1881,0.0506827,0.903017,70.6923,127.803,23907.3,8.54327
55499,1,5,2.05103,1.87462,1.82463,0.402787,1.1881,0.0503032,0.89999,70.9104,126.661,24059.2,8.54327
55500,1,5,2.09419,1.87462,1.82463,0.39298,1.1881,0.0490708,0.899707,70.692,127.527,297.542,8.54327
55501,1,5,2.06451,1.87462,1.82463,0.340721,1.1881,0.0504048,0.903702,70.6595,128.205,23906.9,8.54327
55502,1,5,2.07237,1.87462,1.8301,0.364699,1.1881,0.0498254,0.902078,70.7688,127.942,127.942,8.54327
55503,1,5,2.07237,1.88406,1.8301,0.364699,1.17665,0.0495894,0.901292,70.3998,127.677,127.677,8.53481
55504,1,5,2.07237,1.88406,1.79637,0.364699,1.17665,0.0504889,0.902908,70.5034,127.865,23906.8,8.52637
55505,1,5,2.10032,1.88406,1.8301,0.321876,1.17665,0.0491036,0.904928,70.6342,129.866,129.866,8.52637
55506,1,5,2.07237,1.86523,1.8301,0.364699,1.18537,0.0502019,0.900591,70.2482,126.853,23904.9,8.52637
55507,1,5,2.07237,1.88406,1.85335,0.364699,1.17665,0.048999,0.899387,70.1145,127.16,297.669,8.52637
55508,1,5,2.07237,1.88406,1.86857,0.364699,1.17665,0.0486258,0.900425,70.5946,128.03,128.03,8.52637
55509,1,5,2.07237,1.8793,1.86857,0.364699,1.15977,0.0489391,0.900524,70.3628,127.81,127.81,8.51793
55510,1,5,2.07237,1.8793,1.86373,0.364699,1.15977,0.0490584,0.90009,70.178,127.474,127.474,8.50949
55511,1,5,2.07359,1.86233,1.80256,0.359204,1.23086,0.0505338,0.899592,70.3015,126.231,24060.1,8.50107
55512,1,5,2.07359,1.87016,1.82463,0.359204,1.233,0.0496829,0.900549,70.8707,127.379,127.379,8.50107
55513,1,5,2.07359,1.87016,1.82983,0.359204,1.233,0.0495591,0.898078,70.2066,126.185,298.713,8.49266
55514,1,5,2.07359,1.87016,1.79924,0.359204,1.233,0.0503034,0.901226,70.8179,127.284,23905.6,8.49266
55515,1,5,2.07359,1.87016,1.81491,0.359204,1.233,0.0499174,0.899657,70.512,126.734,296.827,8.49266
55516,1,5,2.07359,1.87016,1.83966,0.359204,1.233,0.0493279,0.899314,70.664,127.008,297.629,8.49266
55517,1,5,2.052,1.87016,1.82463,0.368139,1.233,0.0502873,0.900005,70.8496,126.612,23904.9,8.49266
55518,1,5,2.05839,1.87016,1.82463,0.322841,1.233,0.050441,0.902928,70.7995,127.846,23906.6,8.49266
55519,1,5,2.07359,1.87016,1.79177,0.359204,1.233,0.0504906,0.901466,70.8165,127.282,23906.2,8.49266
55520,1,5,2.08997,1.87016,1.82463,0.386464,1.233,0.0489673,0.898424,70.8722,127.031,299.024,8.49266
55521,1,5,2.05997,1.87016,1.82463,0.364639,1.233,0.0500616,0.899106,70.532,126.319,24059.4,8.49266
55522,1,5,2.07359,1.87741,1.82463,0.359204,1.27574,0.048949,0.896998,70.6533,126.335,300.527,8.49266
55523,1,5,2.07359,1.85936,1.82463,0.359204,1.20261,0.0504024,0.901107,70.4741,126.998,23905.6,8.49266
55524,1,5,2.07359,1.91268,1.82463,0.359204,1.25909,0.0479073,0.898173,70.815,127.685,300.066,8.49266
55525,1,5,2.07359,1.87016,1.8369,0.359204,1.233,0.0493925,0.899646,70.7319,127.13,297.24,8.49266
55526,1,5,2.07359,1.90555,1.82463,0.359204,1.22236,0.0485379,0.902234,71.3257,129.148,129.148,8.49266
55527,1,5,2.07359,1.88457,1.82463,0.359204,1.23479,0.0491379,0.90122,71.1584,128.169,128.169,8.49266
55528,1,5,2.07359,1.88916,1.82463,0.359204,1.24159,0.0489023,0.900367,71.046,127.936,127.936,8.48425
55529,1,5,2.07359,1.89837,1.82463,0.359204,1.20471,0.0489627,0.902881,71.1946,129.086,129.086,8.47585
55530,1,5,2.05908,1.88916,1.82463,0.389625,1.24159,0.0491121,0.89914,71.3044,127.254,298.144,8.47585
55531,1,5,2.08708,1.88916,1.82463,0.338101,1.24159,0.0486565,0.90187,71.0888,128.867,128.867,8.47585
55532,1,5,2.08708,1.88916,1.78158,0.338101,1.24159,0.0497506,0.903111,71.0258,128.753,128.753,8.46746
55533,1,5,2.08708,1.88916,1.75667,0.338101,1.24159,0.0504179,0.904037,71.067,128.828,23907.5,8.45908
55534,1,5,2.08942,1.88916,1.78158,0.396295,1.24159,0.0491904,0.899392,71.1834,127.559,298.06,8.45908
55535,1,5,2.0709,1.88916,1.78158,0.329076,1.24159,0.0503086,0.903788,71.0097,128.59,23906.9,8.45908
55536,1,5,2.07359,1.88071,1.82463,0.359204,1.21794,0.0494522,0.901925,71.0607,128.226,128.226,8.45908
55537,1,5,2.06208,1.86233,1.82463,0.396056,1.23086,0.0500419,0.897789,70.7703,125.833,24060.9,8.45908
55538,1,5,2.09088,1.86233,1.82463,0.393613,1.23086,0.0491948,0.898075,70.8627,126.716,299.248,8.45908
55539,1,5,2.07359,1.86233,1.81802,0.359204,1.23086,0.0501577,0.89968,70.4801,126.551,24059.1,8.45908
55540,1,5,2.05339,1.86233,1.82463,0.324946,1.23086,0.0509025,0.902934,70.759,127.481,23907.7,8.45908
55541,1,5,2.07097,1.86233,1.82463,0.351965,1.23086,0.0501388,0.900138,70.5234,126.758,23904.6,8.45908
55542,1,5,2.07359,1.88269,1.82463,0.359204,1.25187,0.0490226,0.898905,70.7789,127.125,298.376,8.45908
55543,1,5,2.07359,1.83435,1.82463,0.359204,1.21385,0.0512791,0.902433,70.9451,127.105,23908.5,8.45908
55544,1,5,2.0877,1.86233,1.82463,0.339561,1.23086,0.0497376,0.900766,70.4916,127.393,127.393,8.45908
55545,1,5,2.0877,1.86233,1.7903,0.339561,1.23086,0.0505868,0.90188,70.4748,127.362,23906.6,8.45071
55546,1,5,2.0877,1.86233,1.80358,0.339561,1.23086,0.0502526,0.901563,70.5124,127.43,23905.6,8.45071
55547,1,5,2.0877,1.86233,1.83912,0.339561,1.23086,0.0493936,0.900981,70.7043,127.777,127.777,8.45071
55548,1,5,2.0877,1.85699,1.83912,0.339561,1.23466,0.0495643,0.899732,70.3837,127.012,296.99,8.44234
55549,1,5,2.0877,1.84064,1.83912,0.339561,1.2306,0.0502645,0.900519,70.466,126.887,23905.1,8.44234
55550,1,5,2.0877,1.86233,1.81193,0.339561,1.23086,0.0500462,0.90087,70.3926,127.214,23904.8,8.44234
55551,1,5,2.0877,1.86233,1.82589,0.339561,1.23086,0.0497075,0.901436,70.7006,127.77,127.77,8.44234
55552,1,5,2.07299,1.86233,1.82589,0.352936,1.23086,0.0500398,0.900977,70.8067,127.288,23904.8,8.43398
55553,1,5,2.0877,1.8513,1.82589,0.339561,1.20214,0.0504352,0.903978,70.9123,128.457,23907.2,8.43398
55554,1,5,2.0877,1.89196,1.82589,0.339561,1.22627,0.04866,0.90096,70.6037,128.314,128.314,8.43398
55555,1,5,2.0877,1.8517,1.82589,0.339561,1.24833,0.0499343,0.900162,70.598,127.025,127.025,8.42564
55556,1,5,2.0877,1.8517,1.80615,0.339561,1.24833,0.0503964,0.900823,70.6001,127.029,23905.7,8.4173
55557,1,5,2.0877,1.84547,1.82589,0.339561,1.23784,0.0502964,0.900962,70.6131,127.118,23905.4,8.4173
55558,1,5,2.0877,1.8517,1.83912,0.339561,1.24833,0.0496329,0.900741,70.898,127.565,127.565,8.4173
55559,1,5,2.09092,1.8517,1.83912,0.310588,1.24833,0.0497582,0.902777,70.9443,128.448,128.448,8.40896
55560,1,5,2.09092,1.90296,1.83912,0.310588,1.2177,0.0481406,0.903278,70.767,129.823,129.823,8.40064
55561,1,5,2.07359,1.84177,1.82463,0.359204,1.24522,0.0506502,0.899378,70.6249,126.106,24060.6,8.39233
55562,1,5,2.07359,1.88771,1.82463,0.359204,1.26369,0.0487133,0.898347,70.8547,127.143,299.255,8.39233
55563,1,5,2.07359,1.83984,1.82463,0.359204,1.18796,0.0513139,0.903747,70.9377,127.686,23909.1,8.39233
55564,1,5,2.09505,1.86233,1.82463,0.344734,1.23086,0.0494831,0.900842,70.6346,127.68,127.68,8.39233
55565,1,5,2.06313,1.86233,1.82463,0.34628,1.23086,0.050427,0.900967,70.631,126.922,23905.6,8.38402
55566,1,5,2.09505,1.88732,1.82463,0.344734,1.26056,0.048229,0.899589,70.914,128.157,298.355,8.38402
55567,1,5,2.1226,1.86233,1.82463,0.32167,1.23086,0.0489007,0.902816,70.8132,129.189,129.189,8.38402
55568,1,5,2.10111,1.86233,1.82463,0.352129,1.23086,0.0492513,0.900792,70.7848,127.894,127.894,8.37572
55569,1,5,2.10111,1.86233,1.85364,0.352129,1.23086,0.0485723,0.89958,70.7326,127.8,298.011,8.36743
55570,1,5,2.08782,1.86233,1.82463,0.361105,1.23086,0.0495599,0.899031,70.4296,126.728,297.786,8.36743
55571,1,5,2.10111,1.86233,1.85729,0.352129,1.23086,0.0484893,0.899136,70.6428,127.637,298.534,8.36743
55572,1,5,2.10366,1.86233,1.82463,0.370144,1.23086,0.0490309,0.89932,70.7389,127.398,298.011,8.36743
55573,1,5,2.09577,1.86233,1.82463,0.365667,1.23086,0.0492921,0.899289,70.6178,127.124,297.784,8.36743
55574,1,5,2.08758,1.86233,1.82463,0.321544,1.23086,0.0498811,0.903749,71.0136,128.795,128.795,8.36743
55575,1,5,2.08758,1.86233,1.82555,0.321544,1.23086,0.0498589,0.904468,71.2386,129.203,129.203,8.35915
55576,1,5,2.08758,1.86971,1.82555,0.321544,1.20921,0.0498043,0.904373,70.8595,129.088,129.088,8.35087
55577,1,5,2.08758,1.87591,1.82555,0.321544,1.212,0.0495425,0.903596,70.7021,128.881,128.881,8.3426
55578,1,5,2.08758,1.87591,1.82612,0.321544,1.212,0.0495282,0.903715,70.7436,128.957,128.957,8.33435
55579,1,5,2.08758,1.87591,1.82864,0.321544,1.212,0.0494646,0.904322,70.9523,129.337,129.337,8.3261
55580,1,5,2.08758,1.8484,1.82864,0.321544,1.21506,0.0505001,0.905576,71.263,129.249,23908.2,8.31786
55581,1,5,2.08758,1.87591,1.85435,0.321544,1.212,0.0488323,0.903421,70.9704,129.37,129.37,8.31786
55582,1,5,2.08758,1.87591,1.82794,0.321544,1.212,0.0494821,0.90503,71.1575,129.711,129.711,8.30962
55583,1,5,2.08758,1.90206,1.82794,0.321544,1.18294,0.0488308,0.906814,71.3213,131.122,131.122,8.3014
55584,1,5,2.08758,1.91025,1.82794,0.321544,1.18037,0.048574,0.907528,71.5315,131.732,131.732,8.29318
55585,1,5,2.08758,1.90261,1.82794,0.321544,1.20647,0.0485768,0.90632,71.5638,131.134,131.134,8.28497
55586,1,5,2.07359,1.86233,1.81735,0.359204,1.23086,0.0501739,0.900387,70.68,126.91,23904.9,8.27677
55587,1,5,2.05247,1.86233,1.82463,0.39391,1.23086,0.0503655,0.898257,70.8358,125.786,24061.2,8.27677
55588,1,5,2.06639,1.86233,1.82463,0.361,1.23086,0.050206,0.899074,70.3916,126.184,24059.8,8.27677
