,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
5697,12198,6.276269974268423,6.003457415266102,2.3688666143087698,-1.69985631497293,2.0935111064617016,0.0050533420856676,0.9933516410177978,62.87703090881346,185.4264806086101,2.857652986029327,60.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.8576241656689616
5698,12199,7.838610166891621,7.565797607889301,3.931206806931968,-0.1375161223497318,3.6558512990849,1.400687309637644e-05,0.8165979375511075,62.87703090881346,185.4452926767709,2.6604289261888407,60.4,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.660425389443443
5699,12200,7.838610166891621,7.565797607889301,3.931206806931968,-3.271134458461116,0.5222329629735158,4.226023767295109e-05,0.9531194383191384,62.87703090881346,188.6053216456308,2.043205094100023,60.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.043114621590638
5700,12201,7.838610166891621,7.565797607889301,3.931206806931968,-3.271134458461116,0.5222329629735158,4.22602376744502e-05,0.8680806457685502,50.97513712805791,152.9085561571791,1.5337275215510142,60.0,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.533618934558406
5701,12202,7.838610166891621,7.565797607889301,3.931206806931968,-3.271134458461116,0.5222329629735158,4.226023762568215e-05,0.7567704182922271,42.82043491497184,128.4437050479282,4.380292128217194,59.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.380561586217149
5702,12203,4.8595730812148,4.586760522212479,3.931206806931968,-3.271134458461116,0.5222329629735158,4.392739832261812e-05,0.7573442236443746,42.82043491497184,126.59496521966744,4.342986234363267,59.6,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.342993099229685
5703,12204,6.272667457966829,5.999854898964509,3.931206806931968,-3.271134458461116,0.5222329629735158,4.2260334263982926e-05,0.7567599206253246,42.82043491497184,128.19553316770583,4.379145748680465,59.4,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.378846240948646
5704,12205,6.272667457966829,5.999854898964509,3.931206806931968,-2.593206499374774,0.5222329629735158,4.226050603276334e-05,0.7567603336362141,42.82043491497184,128.19494497069576,4.379123691447289,59.20000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.379237110357214
5705,12206,6.509804490645603,5.999854898964509,3.931206806931968,-2.593206499374774,0.5222329629735158,4.226016124471075e-05,0.7567612888474434,42.82043491497184,128.19673410236808,4.37909312071071,59.00000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.379316598318319
5706,12207,9.02441490740152,5.999854898964509,3.931206806931968,-2.593206499374774,0.5222329629735158,4.226022483223498e-05,0.7567560915145034,42.82043491497184,128.19665613536026,4.379322133786425,58.80000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.379247276190235
5707,12208,9.238473892133683,5.999854898964509,3.931206806931968,-2.593206499374774,0.5222329629735158,4.225965751333025e-05,0.756754222109074,42.82043491497184,128.19757100586065,4.379410634491901,58.60000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.379279834379941
5708,12209,9.238473892133683,5.999854898964509,3.931206806931968,-2.047913384118555,0.5222329629735158,4.226030835829753e-05,0.7567560069503072,42.82043491497184,128.19762849504042,4.379332174925642,58.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,4.379293149261948
5709,12210,9.794052507654063,6.555433514484889,4.486785422452349,-1.492334768598174,1.0778115784938969,3.615281671865569e-06,0.5558056648154399,42.82043491497184,128.19486057971537,19.47896747343969,58.20000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,19.480131807647933
5710,12211,9.794052507654063,6.555433514484889,4.486785422452349,-0.943377129341048,1.0778115784938969,3.615256275317584e-06,0.5558015876882496,42.82043491497184,128.18945146079253,19.479365028969266,58.00000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,19.47932623780603
5711,12212,8.815511026649194,5.576892033480018,3.5082439414474766,-1.9219186103459205,0.0992700974890246,0.0002255373550539,0.8684052583635788,42.82043491497184,128.19671260303747,1.367420568193022,57.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.3674207847856037
5712,12213,8.815511026649194,5.576892033480018,3.5082439414474766,-0.9265875562451455,0.0992700974890246,0.0002255150662011,0.8683874086005342,42.82043491497184,128.08640590763764,1.3668792432274175,57.60000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.366879140432538
5713,12214,8.815511026649194,5.576892033480018,3.5082439414474766,-1.097733103349447,-0.0718754496152764,0.0002255286437722,0.8683955005775633,42.82043491497184,128.18053086921535,1.3674107888964884,57.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.367390205494996
5714,12215,8.815511026649194,5.576892033480018,3.5082439414474766,0.8107890321588065,1.836646685892977,0.0002111493018621,0.8533726667923301,42.82043491497184,123.74459288912904,1.5200206139713996,57.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.5200776712923738
5715,12216,8.815511026649194,5.576892033480018,3.5082439414474766,-0.8521666637908387,1.836646685892977,0.0002209584617196,0.8655152764924342,42.82043491497184,125.81712618155731,1.3814915822097968,57.00000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.3814274448941215
5716,12217,8.815511026649194,5.576892033480018,3.5082439414474766,-0.8521666637908387,1.836646685892977,0.0002209609840392,0.98815395648844,67.04242120796073,192.35236810232507,2.8277188932897674,56.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.8276225632299274
5717,12218,4.548791312603961,1.3101723194347843,-0.7584757725977564,-5.118886377836072,-2.430073028152256,0.7758770869904313,0.9999999998893744,67.04242120796073,194.2453212628314,2.8277188932897674,56.60000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,84.023124530665
5718,12219,8.815511026649194,5.576892033480018,3.5082439414474766,-0.1933248647815251,2.4954884849022907,0.0001864863742916,0.980804102594686,67.04242120796073,190.8672600349697,2.627188760353897,56.400000000000006,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.627183462274819
5719,12220,8.815511026649194,5.576892033480018,3.5082439414474766,0.814086501896071,3.502899851579887,5.302316221975552e-05,0.888008468856786,67.04242120796073,180.4320548728289,1.577224691473619,56.2,517.0988292694092,86555447743845264252886386431825823316,Run_12,1.5772244681591738
5720,12221,5.859233592889036,2.6206145997198598,0.5519665076873188,-2.1421909318640866,0.546622417819729,0.2075735585759512,0.9999854318180064,67.04242120796073,180.9942515763668,6.542630326567775,56.00000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,6.542622310620702
5721,12222,4.1585384140405806,0.9199194208714034,0.5519665076873188,-2.1421909318640866,0.546622417819729,0.2386400264189669,0.9999854405625064,67.04242120796073,143.75252435317225,6.542630326567775,55.8,517.0988292694092,86555447743845264252886386431825823316,Run_12,7.959008152073527
5722,12223,6.984167528798791,3.7455485356296143,1.6769004435970736,-1.017256995954332,1.6715563537294835,0.023982737303715,0.9988707844411642,67.04242120796073,180.9153096817465,2.7848561335856594,55.60000000000001,517.0988292694092,86555447743845264252886386431825823316,Run_12,2.7848599678303048
