upper1,upper2,upper3,lower1,lower2,n,penalty
2.488635751769194,1.9381436172111757,1.9256899026995886,-0.26313165981828646,1.838959827722945,19.88365105881956,2.9862000286379784
2.998723335517382,2.1488318121985803,1.510853347122929,-1.7016254961452677,1.5038827710854257,24.456990745981095,0.3792873581906654
2.5176242651671448,2.019855734263445,1.5096993141724677,-1.684231655910559,0.9087927726231559,21.767606686918825,0.6842983277311165
3.0,3.0,2.0674372614233754,-3.0,-3.0,25.772629530968565,0.8437901208904655
3.0,3.0,1.8345944087026402,-2.337458961761442,-1.4301376139940838,30.0,1.5864981601279664
3.0,3.0,1.8371984939428039,-3.0,-3.0,30.0,1.590799359008503
3.0,3.0,1.841198341450386,-3.0,-3.0,30.0,1.5873703488713105
3.0,3.0,1.8431172424956057,-3.0,-3.0,18.395641486101674,0.4412951959721429
3.0,3.0,1.8326205127677468,-3.0,-3.0,20.27274897837106,0.45501842468862674
3.0,3.0,1.8312560327795406,-3.0,-3.0,30.0,1.5959160820552971
2.920319133705155,1.8838636044533663,1.8399135881268065,-1.908605209040206,-0.2115931971721499,26.954463072814054,1.2485150032413996
3.0,3.0,2.0787348762783284,-3.0,-3.0,10.0,17.570877767344832
3.0,3.0,2.0655775284406745,-3.0,-3.0,30.0,1.3695463688596536
2.659809539522772,2.58512082099158,2.076638031527293,0.12428238748940819,0.8582727012060486,28.35878649445157,0.8173117714158682
2.9454804482832513,1.5398967786986635,1.2362416307005977,-1.2353811924181075,-1.1675459221629496,11.98225226961069,1.0973446189018488
3.0,3.0,1.839037218872786,-3.0,-3.0,30.0,1.58924589912827
3.0,3.0,1.8302541159922296,-3.0,-2.9999999975584597,30.0,1.596665771173181
3.0,3.0,1.8280159558615838,-3.0,-3.0,14.644373101738292,1.5442303962999917
3.0,3.0,1.8255580623666396,-3.0,-3.0,11.899324750211495,4.645606834475219
2.839992785194664,2.779630470546033,1.9314322519294715,-1.613068313757226,1.9019156159558657,22.41819779599422,2.446889803159711
3.0,3.0,1.9597259751103144,-3.0,-1.5380399457986405,20.058602600382144,0.5012004253244708
2.3040870474848,2.0953484147260064,1.8448382933206549,-2.918489700815455,-2.5013654986295015,22.445559957607472,0.682117547835678
2.808416117477622,2.326364965776487,1.9578448487891,-1.7707667503418956,-0.2443237360866345,26.577508772281103,1.0348737368258485
2.8010911831159544,2.3990613630282422,1.710090736774424,-0.8933052383602585,0.05200623984583255,27.65898105515465,1.4064862659731963
3.0,3.0,1.9752231874890622,-3.0,-3.0,30.0,1.4645799476851187
3.0,3.0,1.9764638028215178,-3.0,-3.0,25.360594687888995,0.8867747340576844
