,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
56,1057,3.231237309536601,2.7475358134892724,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0111418534736435,0.9956414469594692,49.01897882985148,144.62059915254713,2.5809914125141877,88.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.5809708244783547
57,1058,3.231237309536601,2.7475358134892724,2.3424237423093586,-0.3406948424119789,0.4894788476494009,0.0110092565944957,0.9950812972963566,49.01897882985148,128.84051391464135,2.463745477819693,88.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.4637638185161594
58,1059,3.268364395019033,2.784662898971705,2.3424237423093586,-0.3406948424119789,0.4894788476494009,0.0107873757998806,0.9950550322096624,49.01897882985148,129.3836093311387,2.4691736145505696,88.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.4692684940914895
59,1060,3.433784725329401,2.9500832292820727,2.3424237423093586,-0.3406948424119789,0.4894788476494009,0.0101040013741474,0.994984677991775,49.01897882985148,131.61769283780313,2.4899390473436007,88.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.489704132107433
60,1061,3.338125772976462,2.8544242769291337,2.3424237423093586,-0.3406948424119789,0.4894788476494009,0.0104456479869591,0.9950213860987992,49.01897882985148,130.3679347750764,2.4787225287019243,88.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.4786744419510343
61,1062,3.338125772976462,2.8544242769291337,2.3424237423093586,0.7722139304171529,1.6023876204785328,0.0079021432409412,0.975400262715293,49.01897882985148,106.37569920537132,1.8396396150823413,87.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,1.8396438676885074
62,1063,3.338125772976462,2.8544242769291337,2.3424237423093586,1.5037474057722415,1.6023876204785328,0.0054917149642191,0.9095946011674176,49.01897882985148,89.39831962935398,0.8995046548465693,87.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,0.899490688682905
63,1064,3.338125772976462,2.8544242769291337,2.3424237423093586,1.5037474057722415,1.6023876204785328,0.0054920866769541,0.9921584688586862,92.2192718441655,168.18506332605892,2.705633883483495,87.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.705640342531965
64,1065,3.2993388977142994,2.8544242769291337,2.3424237423093586,1.5037474057722415,1.6023876204785328,0.0055317771230116,0.9921584762310138,92.2192718441655,167.47784230484376,2.700501816636503,87.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.7004983827230706
65,1066,2.793343120281992,2.348428499496826,2.3424237423093586,1.5037474057722415,1.6023876204785328,0.0098973130258656,0.9921590720794272,92.2192718441655,144.367721183851,2.493686828643264,87.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.493683587959104
66,1067,2.793343120281992,2.348428499496826,2.3424237423093586,1.562244534730608,1.6023876204785328,0.0095001735827283,0.9908092217002276,92.2192718441655,141.7439503094732,2.4435284819381047,86.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.4435307197415064
67,1068,2.793343120281992,2.348428499496826,2.3424237423093586,0.8189723382531251,0.8591154240010499,0.0143259619061229,0.9990345190992638,92.2192718441655,182.68768663365975,2.893181704205948,86.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.8931296871617036
68,1069,3.174056721423918,2.7291421006387524,2.3424237423093586,0.8189723382531251,0.8591154240010499,0.0093876526132191,0.9990340661719972,92.2192718441655,199.99208058925728,3.0634972685007886,86.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.0635034137139585
