,index,upper1,upper2,upper3,upper4,upper5,lower1,lower2,lower3,lower4,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed
72,1073,7.854295477317249,6.988233787168701,5.073353407555398,3.7167783508205523,0.2600133106321638,-7.404370057019365,-6.990424314023537,-4.194576442606408,-0.5646461529728992,0.39474051374774505,0.9998682820172444,83.17063965653003,413.1466512601112,22.537632672751197,42.8,4.316221714019775,98204892800484403055623800779791099565
73,1074,8.097001027258655,7.230939337110107,5.3160589574968045,3.959483900761959,0.5027188605735703,-7.161664507077958,-6.747718764082131,-3.951870892665002,-0.32194060303149274,0.304874334005799,0.9998796108559551,83.17063965653003,413.1478223148232,14.231641885305455,42.699999999999996,4.316221714019775,98204892800484403055623800779791099565
74,1075,8.097001027258655,7.230939337110107,5.3160589574968045,3.959483900761959,0.5027188605735703,-6.313709307082938,-5.8997635640871104,-3.951870892665002,-0.32194060303149274,0.3048743340057945,0.9998796605534221,83.17063965653003,413.1478223171135,14.231643415641258,42.6,4.316221714019775,98204892800484403055623800779791099565
75,1076,9.52872365439371,8.662661964245162,6.747781584631859,5.391206527897014,1.9344414877086247,-4.881986679947884,-4.468040936952056,-2.5201482655299476,1.1097820241035616,0.0257174826646827,0.9976758874097752,83.17063965653003,413.15211104442466,4.241774117694861,42.5,4.316221714019775,98204892800484403055623800779791099565
76,1077,9.52872365439371,8.662661964245162,6.747781584631859,5.391206527897014,1.9344414877086247,-5.031065752458767,-4.617120009462939,-2.6692273380408307,1.1097820241035616,0.025717482664969073,0.9976755931653961,83.17063965653003,413.1521081566938,4.241765238294624,42.4,4.316221714019775,98204892800484403055623800779791099565
77,1078,9.52872365439371,8.662661964245162,6.747781584631859,5.391206527897014,1.9344414877086247,-6.958950012271593,-4.617120009462939,-2.6692273380408307,1.1097820241035616,0.025717482665104936,0.997675593165485,83.17063965653003,413.152108160673,4.241765238322099,42.3,4.316221714019775,98204892800484403055623800779791099565
78,1079,9.178991236001703,8.312929545853155,6.398049166239852,5.041474109505007,1.9344414877086247,-6.958950012271593,-4.617120009462939,-2.6692273380408307,1.1097820241035616,0.025717836398547696,0.997672130983241,83.17063965653003,411.7058308115498,4.232276016236331,42.199999999999996,4.316221714019775,98204892800484403055623800779791099565
79,1080,9.433961873117504,8.567900182968955,6.653019803355653,5.296444746620807,1.9344414877086247,-6.958950012271593,-4.617120009462939,-2.6692273380408307,1.1097820241035616,0.025717581572720066,0.997674548529043,83.17063965653003,412.8162943864856,4.239554543069235,42.1,4.316221714019775,98204892800484403055623800779791099565
80,1081,9.433961873117504,8.567900182968955,6.653019803355653,5.296444746620807,1.9344414877086247,-9.869912685134818,-7.528082682326161,-5.580190010904053,-1.801180648759661,0.026529434097986502,0.9978373222087056,83.17063965653003,415.8195786607676,4.257967064326472,42.0,4.316221714019775,98204892800484403055623800779791099565
81,1082,9.433961873117504,8.567900182968955,6.653019803355653,5.296444746620807,1.9344414877086247,-9.869912685134818,-7.528082682326161,-5.580190010904053,-1.801180648759661,0.026529434097986502,0.9948482058817604,73.13510170881858,365.6463001875748,3.8436982855840363,41.9,4.316221714019775,98204892800484403055623800779791099565
82,1083,8.945512475362642,8.079450785214094,6.1645704056007915,4.807995348865946,1.9344414877086247,-9.869912685134818,-7.528082682326161,-5.580190010904053,-1.801180648759661,0.02652942801729186,0.9948359290984629,73.13510170881858,365.6043460045609,3.8430671945364927,41.8,4.316221714019775,98204892800484403055623800779791099565
83,1084,8.945512475362642,8.079450785214094,6.1645704056007915,4.807995348865946,1.9344414877086247,-10.168722074232974,-7.82689207142432,-5.580190010904053,-1.801180648759661,0.02652942801729186,0.9948359289092001,73.13510170881858,365.60434600455994,3.8430671890028654,41.699999999999996,4.316221714019775,98204892800484403055623800779791099565
84,1085,9.55409529919129,8.688033609042742,6.77315322942944,4.807995348865946,1.9344414877086247,-10.168722074232974,-7.82689207142432,-5.580190010904053,-1.801180648759661,0.026529428033043527,0.9948632582002169,73.13510170881858,365.60439058616316,3.8438666408955795,41.6,4.316221714019775,98204892800484403055623800779791099565
85,1086,7.162358648705279,6.296296958556731,4.381416578943428,2.4162586983799343,-0.45729516277738735,-12.560458724718988,-10.218628721910331,-7.971926661390065,-4.192917299245673,0.6762510724717655,0.9997459674422079,73.13510170881858,365.0935123164663,64.35797016702423,41.5,4.316221714019775,98204892800484403055623800779791099565
86,1087,9.278032328548203,8.411970638399655,6.497090258786353,4.5319323782228595,1.6583785170655378,-10.444785044876062,-8.102955042067407,-5.85625298154714,-2.077243619402748,0.04862052171345302,0.9977238678101803,73.13510170881858,365.6043845554327,3.844167469560232,41.400000000000006,4.316221714019775,98204892800484403055623800779791099565
87,1088,10.759459487362873,9.893397797214325,7.978517417601022,4.5319323782228595,1.6583785170655378,-10.444785044876062,-8.102955042067407,-5.85625298154714,-2.077243619402748,0.04862052171572695,0.9977407062071,73.13510170881858,365.6043867847932,3.844674837009735,41.300000000000004,4.316221714019775,98204892800484403055623800779791099565
88,1089,9.604491521176065,8.738429831027517,6.823549451414215,4.5319323782228595,1.6583785170655378,-10.444785044876062,-8.102955042067407,-5.85625298154714,-2.077243619402748,0.04862052171544181,0.9977337936818552,73.13510170881858,365.6043864386885,3.84446654483959,41.2,4.316221714019775,98204892800484403055623800779791099565
