c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.8140413301704754,0.3380429441943819,0.9930070308429428,0.0,1.4285253924586396,0.29507186119281825,1
1.7225634853377285,0.3380429441943819,0.42233313142881423,0.4814425933601195,0.9350369519731219,0.318662889949065,1
1.8442063649608256,0.15025771130663743,0.9079250259328305,0.30213900312366976,1.3030438776692845,0.29839931664873826,1
1.799127839867831,0.3380429441943819,0.42963557247874395,0.2921758565022305,1.4033716651793884,0.319772562607615,1
1.9566455927818787,0.115891544893827,0.9947006976965501,0.0,1.421761484497416,0.2944527592806738,1
2.0506006117523867,0.10783246269594253,0.42640408033230576,0.547362327319125,0.8656207725855611,0.3770329583946209,1
1.9318269438798046,0.3380429441943819,0.4301912233910209,0.27008569618895056,1.423651446292037,0.34644533571340824,1
1.9555265790958793,0.2435051539087776,0.46747502884909586,0.547362327319125,1.4108975781105548,0.3501090521447148,1
2.071298304424677,0.3380429441943819,1.0146702287170384,0.547362327319125,1.3977194731772595,0.3715212208025461,1
2.1448886765592903,0.23097075606590445,0.46267415412824825,0.0,0.9502747692881337,0.37117541830447515,1
1.989301805099078,0.0,1.0069746208147372,0.0,1.1813598856826766,0.29291379244543375,1
2.076066677306481,0.0,0.9454333258404172,0.0,1.4196027782239924,0.30945692282568465,1
1.8269546988452599,0.3380429441943819,1.0041996856119004,0.547362327319125,1.2371736375979188,0.3060761049288746,1
2.016299216779887,0.2601848460695594,1.0057564622248478,0.2717138207184648,1.4172292197164154,0.3444777442083095,1
1.9052007141423808,0.14975150261040962,0.5142291434604798,0.047563597583331584,1.2036935689933952,0.30375896420778953,1
1.8779944662319967,0.25147281691048795,1.0038865966239536,0.0,1.3145057525132091,0.3021697467344157,1
1.950573006403923,0.2725367739976416,0.9961602806973137,0.0,1.2045322225453425,0.3147893098795917,1
2.12215777760934,0.0,1.0143816174905378,0.2702174313636845,1.4140592968370211,0.339833346081438,1
1.890408962656971,0.2660924032917368,1.0139589614178073,0.2982374773399584,0.9026715072187816,0.31546358873278424,1
2.0832808973311225,0.12473414984871166,0.9977448215217036,0.0,0.8936377248473102,0.33042566547622393,1
1.9745649600961905,0.12927015433414765,1.00564784271294,0.547362327319125,1.2442864861318643,0.3229894683232192,1
1.9152573460790838,0.0,0.826214412778035,0.4431582296755889,1.3527813526600319,0.3008223497670564,1
1.6829137046670757,0.3380429441943819,1.0113240105342198,0.547362327319125,1.3517668532616736,0.7640431429392385,1
1.7330516831337492,0.3380429441943819,1.008025924983638,0.35575328208517787,1.1542029364946234,0.28552372014092714,1
1.7490614792879742,0.22366681426949922,0.4440011204389155,0.4806515971251233,1.3984611285262443,0.3041439601184425,1
1.860717062344419,0.3380429441943819,0.9975359020643755,0.28821558752143106,1.019159231498694,0.3089649094103799,1
1.7158217445391764,0.30087218942190536,0.7648244353576885,0.41525749691812164,0.9280462549281119,0.2898465054124918,1
2.1448886765592903,0.26771085757863883,1.0100980730474691,0.31846004790168914,1.291569203466851,0.37335790529949614,1
2.0389391846513916,0.15506458376200483,1.0108516622205221,0.2604883828018022,0.9538928231342314,0.33528773171735254,1
2.1037041303554225,0.24175781400588303,1.0139646089422278,0.547362327319125,0.8928591198349977,0.3619221367360525,1
1.7806569977942637,0.1678674326654221,0.8952320167667877,0.39495932233750086,0.8340175955408058,0.28530334121639195,1
2.0976359814798964,0.3380429441943819,0.8720424886457169,0.2688549564767301,0.8444567862086699,0.37446209945227665,1
1.9471533379364259,0.0,0.9955762379045814,0.0,1.0424550410659223,0.6910412274810165,1
2.019550283895103,0.0,1.00652037687233,0.0,1.3322424635545191,0.2979237540403045,1
1.994785488894483,0.07281628292035977,1.0081153439917703,0.0,0.9362380217645482,0.3024107023934975,1
1.8946954886309026,0.04927370485478657,0.9881236623725215,0.3229844870683389,0.9349267596411387,0.2853168026465699,1
1.9713847339581227,0.1820889277173519,1.0137136886025544,0.0,1.4100969673085406,0.3147859331236562,1
1.8614124028278012,0.10702878778037161,0.520044319869641,0.38257202563910403,1.375507187410953,0.3097061279889302,1
1.9050947107099383,0.19014470915069015,0.9769960027331756,0.547362327319125,1.415622979850163,0.3143289004053716,1
1.8920305910595971,0.0,0.4589769899678342,0.547362327319125,0.8750732899550855,0.3124440818152862,1
2.098879249070068,0.0,0.4494930679468669,0.547362327319125,0.94688811828742,0.3613389384780682,1
2.1104154634228816,0.048189910713530425,0.4234290796393494,0.0,1.3737018688616798,0.3369558802351113,1
1.9308363880476995,0.3380429441943819,0.9910645704510586,0.0,0.8412362641995178,0.3194078131140066,1
2.0013800724048063,0.0,1.0079545898171847,0.1032126344718367,1.3889208237538133,0.303999816360595,1
1.7159701773448428,0.3380429441943819,0.9957958940267425,0.37075846601156687,1.1276426107148643,0.2883112888800721,1
1.8563491127198182,0.2760691875322455,1.0147211016836732,0.547362327319125,0.9039292839993306,0.30815377085992135,1
1.7879493955455619,0.3380429441943819,0.5063056136301127,0.0,0.9173245198850375,0.30398494870439113,1
2.0776743695244413,0.24604595946715968,0.990250756529555,0.0,1.3554619387576212,0.3459071667181343,1
2.1448886765592903,0.08406323618360838,1.0000092271862904,0.29987904728896164,0.9517482486713544,0.3429726118595051,1
2.0002745761261176,0.05338805377492843,1.0141304203526833,0.547362327319125,1.4062913487139221,0.3223981250166047,1
1.8860818735972842,0.11390798038727257,0.8242061473640451,0.16804169811838163,1.374177599035206,0.28717072251944914,1
2.0308533841684886,0.3380429441943819,0.9853146961481701,0.27431790310025184,1.3566674284881268,0.34723592771249207,1
1.7270048756606358,0.21056027235972352,0.9050083687487422,0.547362327319125,0.8711201404139617,0.28285498379958773,1
1.8111005229234747,0.15336912145166437,0.892110289128834,0.32236426579239297,1.1851428799175217,0.28073409930431314,1
