c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.5488864295575604,0.0031044458165267203,0.970412091605696,0.17695831457737504,0.9416147374602359,0.20958175863509768,1
1.5472945035165908,0.02694011956032814,0.6584258204740547,0.04076765616682808,0.9651354736074456,0.2106037397693197,1
1.5455037262474043,0.007547121361253063,0.48418924391280943,0.1909967080310617,1.3565201111382783,0.22798730038043505,1
1.5448886765592902,0.0,0.6291941551249318,0.0,1.1746693607151641,0.2122239530294082,1
1.5448886765592902,0.3380429441943819,0.6166982567545608,0.0,1.4266381323735047,0.24207516137062754,1
1.546069411208641,0.18933843163474665,0.6519717666288044,0.539645278298073,1.417396048713656,0.2505826382551263,1
2.1201614650330627,0.1195600168167627,1.014436411653542,0.532173588715325,1.2637729033838105,0.35222959207656784,1
1.679939280870831,0.023293067955564805,0.5824794917837102,0.01127855714845068,1.178335923899841,0.23513748961692005,1
1.5529363215308112,0.044120461342558995,0.8049554602368878,0.17737513512095124,1.1785273101590887,0.22167261814458195,1
1.5515410909531042,0.022465777225578944,0.9264805534682459,0.42912096432461133,1.0238560504136471,0.2313786851507563,1
2.1067334125055712,0.001902755411759571,0.5285440615699625,0.031867049339981864,0.8421677306811124,0.33285559043941704,1
1.7363526260251936,0.06240006756826733,1.0136994320943078,0.015112559237346718,1.144965850810958,0.24314252994193722,1
1.5545821601812524,0.018460768293074786,0.49550535771687354,0.5357386814517618,0.8773346776525628,0.24838331033647001,1
1.5452358453574233,0.33083224894665836,0.5426880573651649,0.48664441911745177,0.9522031116495501,0.2651582922519199,1
1.5489772543839344,0.2894367407240217,1.0145019983707606,0.45839036217197526,1.368766078986706,0.2589020482710988,1
1.5511433115676945,0.33006865701904503,0.8865159286222777,0.019600408402865255,1.3601593668116234,0.24293765260522052,1
1.5494522620454991,0.05379906114180924,0.6706821820871003,0.002261060268334107,1.0803039390274836,0.216009445097459,1
1.5474688495596967,0.01998289265644258,0.9431630678108942,0.11065284511829056,1.151736740035793,0.21235756566518238,1
2.137381444137263,0.0282565223420841,0.4347175778653753,0.4982144362901851,1.149088954339609,0.37342321410466717,1
1.5471673344307453,0.03795449927795354,0.6050817388449345,0.13378302104862688,1.0383349703936322,0.21420985484108837,1
1.5571584453796838,0.01749243670779934,0.5612111792206699,0.3288653766899572,1.4294500434762034,0.22842024007201195,1
1.7204431435878338,0.0030004686474183256,0.86437969682339,0.5327735325311141,1.35803356995983,0.26473453956502135,1
1.8264577029047198,0.009273834224094097,0.894085337754241,0.02634130166629419,1.2387433815050302,0.2610806894402417,1
1.5457636444081513,0.025647568023230028,0.7867269304506366,0.05317785708402597,1.2788028080384986,0.21731540226723506,1
1.5448886765592902,0.0,0.8278493427190442,0.32924839374492826,1.0799416438178353,0.2225003450050854,1
1.5551795861508753,0.033108641979915664,0.41515418710495916,0.31709873639945296,1.020122306716455,0.24080739719353722,1
1.5457745964916292,0.24283700483168363,0.9814777196708799,0.1928179538490296,1.4141875368594177,0.23454722852014742,1
1.5566996753149773,0.026536925866203688,1.0052910110149633,0.5415537145642593,1.0297941765935383,0.23925453592804524,1
1.575464835557773,0.001842987921442541,0.6454461194200976,0.12298910723581057,1.2013186296855687,0.2195382344253711,1
1.5448886765592902,0.0,0.6657115808655103,0.41636414598098687,1.1164058777037433,0.22840525950961585,1
1.551558526176721,0.011658285747890624,1.0109527805228644,0.282912902536318,0.975629520520929,0.21682665696306463,1
1.548842921212961,0.006516826911293944,0.5596315625414862,0.10328102615844907,1.089151460497539,0.22085810111306511,1
1.5523340558355305,0.3269459710310555,0.7704548950574794,0.30233116720831216,1.3798931242923218,0.2594696775072678,1
1.5762933632720908,0.011122053179720223,0.7279427552406048,0.5445358548879065,0.8821253285865513,0.24194603132729647,1
1.5802921251843476,0.010971789326567708,1.005702198890453,0.1095432842933725,0.9100011586684273,0.22205119297660075,1
2.137811323754077,0.05366807047687275,0.7654853880266694,0.5416220041386511,1.188553527720686,0.35117115915192615,1
1.556076824543248,0.01356893159811315,0.43639562420735095,0.08419786169371037,1.257704891159619,0.2174804885316874,1
1.5771947378881528,0.008699440975398598,0.9289017460518909,0.2737353659818987,1.2122225642394981,0.23105774840901477,1
1.6240477835890592,0.028704221207570626,0.7877143145917298,0.0036336991600928736,0.9617258830124529,0.21846731813760148,1
1.816651541427324,0.003614895962734675,1.008894967137569,0.48386313827257105,1.0258354930224862,0.27810101624577704,1
1.5581986113262722,0.0018199015339683928,0.8951354999254562,0.08708756208863203,1.0119957573451357,0.2165643041791649,1
1.5518024337938363,0.28668743530279517,0.9214890845563337,0.536813355202741,1.3402330453381204,0.25512388619804943,1
1.688585135587036,0.014846291762227116,0.6651123184463992,0.003284352528890015,1.4038835114075172,0.2355697702120708,1
1.55259574615,0.0029356104625124315,0.6809126568716848,0.1235899404884323,1.2516504591352915,0.21109232428978053,1
1.8340641162502869,0.03506208961136152,0.5808458259363891,0.00984099306768859,1.2126677177262095,0.26133464374829724,1
1.829263911872721,0.002808218372754905,0.6930951857705858,0.547032933371509,1.1331424406490722,0.28632356472779885,1
