,0
476,144.05798351260157
477,1.6151678768377737
478,131.35364624698155
479,20.676036140163674
480,11.97108911469824
481,45.547482501647416
482,140.99503982142159
483,115.48415910000332
484,140.9990673608855
485,46.49484881375445
486,0.7387023473751835
487,93.98922070558025
488,6.584921606511072
489,139.9923596977479
490,126.93338445144019
491,140.54871520181493
492,140.88277049042037
493,140.68055234934758
494,121.34944993839298
495,140.53384042262397
496,140.55474359088842
497,63.999392659171725
498,125.28487624549527
499,176.34397753310105
500,122.0341240751445
501,59.3142227598427
502,0.8133480596191678
503,46.83188466707869
504,138.58500731545675
505,132.9794704105094
506,6.064901458608905
507,140.6353703903859
508,131.430166939996
509,35.11932702231043
510,141.34874105353546
511,140.50927338065847
512,124.57991591728502
513,39.08913448057957
514,85.8276558624911
515,140.63068817704757
516,124.70068625297496
517,110.06247894406327
518,91.53674240521822
519,14.586485489789993
520,96.15213513281037
521,140.26631161282478
522,140.97462166124126
523,94.93580983271062
524,140.72547117940212
525,129.1694204755557
526,24.118246189582752
527,125.12400581836076
528,36.5808062943736
529,82.99026247782298
530,118.78733471398853
531,50.608601453807054
532,101.91065582777102
533,125.22008133344339
534,9.56057466830927
535,140.73402981823477
536,29.314523378091046
537,101.49799578021135
538,140.58042967979566
539,121.9358736856605
540,116.50003053663129
541,80.68258229464232
542,167.4483837958632
543,140.65894652193003
544,125.24847217193164
545,74.70676796981203
546,2.2105260475824866
547,96.4666989664976
548,124.88961653121908
549,141.40044154433133
550,55.75965838433892
551,139.15554167053617
552,72.08679367253829
553,140.65613098935358
554,125.28814023274414
555,140.9833288360627
556,82.0858520730622
557,133.37433008394234
558,112.21090781104323
559,125.06166098197241
560,140.71710140834313
561,140.60033421212233
562,134.81578519153376
563,113.38657126307193
564,140.69021220132146
565,2.2439352969891613
566,124.30370378107027
567,1.6312052075894208
568,79.74320910589773
569,125.28264069760044
570,190.34950608605737
571,57.42464168456218
572,115.2975321354408
573,125.3093362895331
574,2.280977171027302
575,73.03387951318793
576,71.0547299642631
577,28.35132435469145
578,107.85542639798241
579,140.8297731574455
580,140.90978742047363
581,194.96968727264252
582,124.96564158679553
583,124.93128339284573
584,95.44266986402661
585,98.41870207964325
586,1.649373008230486
587,140.89797496398285
588,122.63851005835535
589,53.95561657766495
590,105.84720189515124
591,140.15373867967793
592,121.6129318073892
593,140.7117621310142
594,109.5133810901933
595,140.75299413336356
596,136.20215756564542
597,125.2704536598949
598,244.81640556305157
599,2.3659178370803935
600,125.07795168809996
601,140.7675423578259
602,115.69991690723289
603,46.622435125301216
604,202.01004449506667
605,6.0150032219626794
606,141.01649693941084
607,9.375598539090937
608,141.2694439721333
609,48.77162487814124
610,140.99284380052603
611,141.0410709397568
612,141.03490674073961
613,2.1392084387341326
614,140.9960956273931
615,90.27436847624824
616,6.86711517988184
617,141.00625715555705
618,134.1751589881355
619,53.41597068025327
620,125.38619287423847
621,49.194484985909384
622,138.2857981017289
623,141.0351241779735
624,26.22992608025522
625,4.923277222515375
626,222.3265818718129
627,13.806932299349329
628,141.03243678785563
629,141.01774137309243
630,5.106728175935664
631,140.9759627947964
632,124.04572724433598
633,0.9439543301522244
634,136.78492005842668
635,140.9943082295883
636,118.12136240140367
637,120.68982900026795
638,124.58961567193367
639,104.04559996053555
640,79.95368673782312
641,140.99022807628225
642,17.300249651525093
643,59.46777031100231
644,124.21442970784094
645,0.7808864951869894
646,140.7008916415075
647,8.539836156767604
648,131.56842648282617
649,0.5667502075642215
650,123.30259473887214
651,46.07148261512037
652,74.78978620499944
653,8.884360387872691
654,128.54841321115273
655,140.9708456747104
656,88.67270243750573
657,126.80052143117244
658,139.05474242444228
659,23.29066111184605
660,5.7799775517097975
661,45.385363355937216
662,100.49101013365754
663,141.66721442421402
664,4.898346805193162
665,141.0341827760568
666,121.7578396400912
667,134.5120754958066
668,2.733574429958558
669,118.9588878540514
670,10.126741421472964
671,116.32199014613619
672,140.71940818950353
673,13.741569078784904
674,61.95315962145708
675,135.29066440634327
676,141.04242451362515
677,140.99388031204919
678,1.647530352617276
679,141.02014789977363
680,12.35096357493251
681,141.01257691607603
682,141.0364914874195
683,123.47504680134224
684,18.211377378192978
685,103.42864529983171
686,141.0428864994687
687,125.29523466332593
688,141.00585948943836
689,8.799190633632426
690,139.5346906961671
691,141.04393808812225
692,141.02738896176425
693,75.52265309535885
694,141.40494766244555
695,91.48020821718697
696,140.99023155301822
697,128.24515658461013
698,140.47714142642457
699,140.69163612795532
700,44.97870089175479
701,125.2495710272313
702,181.12961677319726
703,24.890706766369593
704,2.178378440160323
705,136.58409860502232
706,140.74791006108205
707,11.646721670292871
708,222.8303529580446
709,2.7680993108755763
710,140.35419853147192
711,125.20884218036711
712,90.97559950632129
713,35.19052738040543
714,140.09686063435223
715,140.74475195391622
716,129.13672722038044
717,140.67506565156475
718,1.7058824054992257
719,135.47770362103452
720,20.827389789072328
721,140.67705883799337
722,139.8325649577273
723,120.41469088669515
724,124.7473977954716
725,23.913393000755818
726,0.6005537124935111
727,3.972823389493469
728,136.887530731272
729,140.7983894869133
730,1.0395368533061795
731,125.28948568173853
732,140.78032371703353
733,141.20052069297952
734,4.642483700222126
735,140.98444671535768
736,140.72123583005222
737,140.76450028893035
738,112.73200932885179
739,1.848544292585392
740,103.33959480099233
741,2.126060314675513
742,1.3682267534173351
743,103.0687315010055
744,140.7881298743018
745,140.77096900260224
746,17.724416588089277
747,2.1104390435678066
748,139.23466393745724
749,118.80416831266675
750,63.554980850877016
751,141.0408328448617
752,47.21936689267903
753,0.8626440507080043
754,140.73289534893385
755,125.27519890129665
756,51.36769661954372
757,139.98763834566327
758,11.811903044457317
759,45.543440885618914
760,57.11319126824421
761,124.39660162577948
762,135.18200744735083
763,94.97970463230797
764,0.8394305410019876
765,127.80824289322655
766,3.0810506510087756
767,125.26962737511747
768,6.3845038413928075
769,140.93585880283612
770,141.00099944742323
771,70.14729641783171
772,63.958342945245604
773,118.02821624365023
774,140.6847709499273
775,125.25613636857331
776,110.8142979490367
777,105.27287357928029
778,10.953920503876262
779,54.157944124887166
780,16.322232297725527
781,115.5648060450482
782,113.96275858665284
783,129.23893508794748
784,13.026889590107494
785,97.72228947634306
786,39.46163903419175
787,126.31493086442724
788,34.0154647942474
789,141.00117587987887
790,24.751293116551594
791,125.31133963144146
792,140.73305851812285
793,118.6573582222804
794,81.99749653621967
795,140.7854238115854
796,27.290099154844125
797,125.10988684528905
798,125.15538919622175
799,140.89139703288245
800,140.72231547260344
801,129.96535899396642
802,139.9509508252982
803,116.79903933442309
804,72.23408061852354
805,140.77368294409038
806,187.3346200513465
807,125.08106075494014
808,22.181220713893836
809,133.13207849499298
810,144.39401394094233
811,155.04236329268073
812,124.99919738806275
813,140.96690996157815
814,143.89984542127465
815,122.25118961730833
816,125.28560979964966
817,125.06683936649803
818,124.54727865687472
819,140.65447929175699
820,104.93603291677732
821,86.752546275854
822,138.56460528079612
823,4.249294004405105
824,125.30086540550234
825,138.70621239263124
826,8.23329547841888
827,5.4951182409981785
828,51.03742221981863
829,118.7588702982964
830,89.15499246659672
831,111.21923168547677
832,27.64070899969213
833,120.20228022246484
834,125.2440773781208
835,34.02943168412842
836,69.81523806890708
837,141.03964730243877
838,91.49980339423693
839,112.50243146733318
840,141.02506643742686
841,13.91156595935317
842,60.14922516860587
843,125.288763241794
844,66.44034534530127
845,141.02679498266912
846,113.26323664088859
847,176.03671419385952
848,1.9010061903513997
849,114.35506168467386
850,214.8175227729877
851,1.9565410672436565
852,141.0406172305962
853,104.97348500919254
854,79.64225084815367
855,64.79885194559749
856,140.99834883477425
857,56.05329920485794
858,123.09973772636909
859,132.96557863528142
860,137.36309507015
861,140.14585951684512
862,63.535205888476135
863,2.9131055352501765
864,141.69089890880713
865,3.0060134368193214
866,140.02157576262985
